#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_012034.1	2477013	2477828	-	31773686	-	ATHE_RS11760	WP_015908659.1	271	sugar phosphate isomerase/epimerase
chr	NC_012034.1	2478028	2478378	-	31773687	-	ATHE_RS11765	WP_015908660.1	116	flagellar rod-binding protein FlgJ
chr	NC_012034.1	2478403	2479206	-	31773688	flgG	ATHE_RS11770	WP_015908661.1	267	flagellar basal-body rod protein FlgG
chr	NC_012034.1	2479262	2480029	-	31773689	flgF	ATHE_RS11775	WP_015908662.1	255	flagellar basal-body rod protein FlgF
chr	NC_012034.1	2480051	2481070	-	31773690	-	ATHE_RS11780	WP_015908663.1	339	rod shape-determining protein
chr	NC_012034.1	2481236	2482654	-	31773691	-	ATHE_RS11785	WP_015908664.1	472	PDZ domain-containing protein
chr	NC_012034.1	2482729	2484183	-	31773692	-	ATHE_RS11790	WP_015908665.1	484	S-layer homology domain-containing protein
chr	NC_012034.1	2484219	2487251	-	31773693	-	ATHE_RS11795	WP_015908666.1	1010	hypothetical protein
chr	NC_012034.1	2487293	2488279	-	31773694	-	ATHE_RS11800	WP_015908667.1	328	tRNA dihydrouridine synthase DusB
chr	NC_012034.1	2488291	2488713	-	31773695	-	ATHE_RS11805	WP_015908668.1	140	DUF86 domain-containing protein
chr	NC_012034.1	2488700	2489134	-	31773696	-	ATHE_RS11810	WP_015908669.1	144	nucleotidyltransferase domain-containing protein
chr	NC_012034.1	2489244	2489948	-	31773697	-	ATHE_RS11815	WP_079504036.1	234	conjugal transfer protein TraX
chr	NC_012034.1	2490090	2491265	-	31773698	-	ATHE_RS11820	WP_015908671.1	391	hypothetical protein
chr	NC_012034.1	2491277	2492197	-	31773699	-	ATHE_RS11825	WP_015908672.1	306	ABC transporter ATP-binding protein
chr	NC_012034.1	2492236	2492814	-	31773700	-	ATHE_RS11830	WP_015908673.1	192	hypothetical protein
chr	NC_012034.1	2492992	2493696	-	31773701	-	ATHE_RS11835	WP_015908674.1	234	hypothetical protein
chr	NC_012034.1	2493693	2494385	-	31773702	-	ATHE_RS11840	WP_015908675.1	230	ABC transporter ATP-binding protein
chr	NC_012034.1	2494393	2494758	-	31773703	-	ATHE_RS11845	WP_015908676.1	121	GntR family transcriptional regulator
chr	NC_012034.1	2494947	2496950	+	31773704	-	ATHE_RS11850	WP_015908677.1	667	hypothetical protein
chr	NC_012034.1	2497018	2499333	-	31773705	-	ATHE_RS11855	WP_015908678.1	771	beta-glucosidase
chr	NC_012034.1	2499670	2501235	-	31773706	-	ATHE_RS11860	WP_015908679.1	521	L-lactate permease
chr	NC_012034.1	2501333	2501794	-	31773707	-	ATHE_RS11865	WP_015908680.1	153	HD domain-containing protein
chr	NC_012034.1	2501918	2502670	-	31773708	-	ATHE_RS11870	WP_015908681.1	250	hypothetical protein
chr	NC_012034.1	2502672	2503940	-	31773709	-	ATHE_RS11875	WP_015908682.1	422	NAD(P)/FAD-dependent oxidoreductase
chr	NC_012034.1	2503962	2504429	-	31773710	-	ATHE_RS11880	WP_015908683.1	155	4Fe-4S dicluster domain-containing protein
chr	NC_012034.1	2504433	2505941	-	31773711	-	ATHE_RS11885	WP_013402129.1	502	MULTISPECIES: glutamate synthase
chr	NC_012034.1	2505938	2507032	-	31773712	-	ATHE_RS11890	WP_015908684.1	364	hypothetical protein
chr	NC_012034.1	2507400	2507723	+	31773713	-	ATHE_RS11895	WP_015908685.1	107	cupin domain-containing protein
chr	NC_012034.1	2508073	2510730	+	31773714	-	ATHE_RS11900	WP_015908686.1	885	calcium-translocating P-type ATPase, SERCA-type
chr	NC_012034.1	2510839	2511846	+	31773715	-	ATHE_RS11905	WP_015908687.1	335	sodium:calcium antiporter
chr	NC_012034.1	2511917	2512438	+	31773716	-	ATHE_RS11910	WP_015908688.1	173	hypothetical protein
chr	NC_012034.1	2512622	2513575	+	31773717	-	ATHE_RS11915	WP_015908689.1	317	ATP-binding cassette domain-containing protein
chr	NC_012034.1	2513572	2514435	+	31773718	-	ATHE_RS11920	WP_015908690.1	287	ABC transporter permease
chr	NC_012034.1	2514452	2515909	+	31773719	-	ATHE_RS11925	WP_015908691.1	485	ABC transporter
chr	NC_012034.1	2515906	2517348	+	31773720	-	ATHE_RS11930	WP_015908692.1	480	DUF4340 domain-containing protein
chr	NC_012034.1	2517530	2520610	+	31773721	-	ATHE_RS11935	WP_015908693.1	1026	DUF4981 domain-containing protein
chr	NC_012034.1	2520658	2521539	-	31773722	-	ATHE_RS11940	WP_015908694.1	293	glycoside hydrolase
chr	NC_012034.1	2521508	2523295	-	31773723	-	ATHE_RS11945	WP_015908695.1	595	sensor histidine kinase
chr	NC_012034.1	2523302	2524060	-	31773724	-	ATHE_RS11950	WP_015908696.1	252	DNA-binding response regulator
chr	NC_012034.1	2524150	2525007	-	31773725	-	ATHE_RS11955	WP_015908697.1	285	carbohydrate ABC transporter permease
chr	NC_012034.1	2525014	2525910	-	31773726	-	ATHE_RS11960	WP_015908698.1	298	sugar ABC transporter permease
chr	NC_012034.1	2526090	2527406	-	31773727	-	ATHE_RS11965	WP_015908699.1	438	carbohydrate ABC transporter substrate-binding protein
chr	NC_012034.1	2529112	2529345	+	31773729	-	ATHE_RS11975	WP_041723068.1	77	MULTISPECIES: hypothetical protein
chr	NC_012034.1	2531442	2532785	-	31773731	-	ATHE_RS11985	WP_015908702.1	447	glycoside hydrolase family 28 protein
chr	NC_012034.1	2532825	2533946	-	31773732	-	ATHE_RS11990	WP_015908703.1	373	hypothetical protein
chr	NC_012034.1	2534210	2534848	-	31773733	-	ATHE_RS11995	WP_015908704.1	212	lactate utilization protein
chr	NC_012034.1	2534879	2535640	-	31773734	kduD	ATHE_RS12000	WP_015908705.1	253	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD
chr	NC_012034.1	2535669	2536499	-	31773735	-	ATHE_RS12005	WP_015908706.1	276	5-dehydro-4-deoxy-D-glucuronate isomerase
chr	NC_012034.1	2536522	2537550	-	31773736	-	ATHE_RS12010	WP_015908707.1	342	sugar kinase
chr	NC_012034.1	2537556	2538203	-	31773737	-	ATHE_RS12015	WP_015908708.1	215	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase
chr	NC_012034.1	2538246	2539019	-	31773738	-	ATHE_RS12020	WP_015908709.1	257	IclR family transcriptional regulator
chr	NC_012034.1	2539190	2540161	-	31773739	-	ATHE_RS12025	WP_015908710.1	323	D-glycerate dehydrogenase
chr	NC_012034.1	2540230	2541141	-	31773740	-	ATHE_RS12030	WP_015908711.1	303	sugar phosphate isomerase/epimerase
chr	NC_012034.1	2541167	2542003	-	31773741	-	ATHE_RS12035	WP_015908712.1	278	class II fructose-bisphosphate aldolase
chr	NC_012034.1	2542023	2543516	-	31773742	xylB	ATHE_RS12040	WP_015908713.1	497	xylulokinase
chr	NC_012034.1	2543571	2544332	-	31773743	-	ATHE_RS12045	WP_013429213.1	253	MULTISPECIES: DeoR/GlpR transcriptional regulator
chr	NC_012034.1	2545044	2545496	-	31773745	-	ATHE_RS12055	WP_013429211.1	150	MULTISPECIES: ATP-binding protein
chr	NC_012034.1	2545660	2546091	-	31773746	-	ATHE_RS12060	WP_015908714.1	143	nucleoside deaminase
chr	NC_012034.1	2546232	2547560	+	31773747	-	ATHE_RS12065	WP_015908715.1	442	hypothetical protein
chr	NC_012034.1	2547641	2548492	+	31773748	-	ATHE_RS12070	WP_015908716.1	283	divergent polysaccharide deacetylase family protein
chr	NC_012034.1	2548582	2550804	+	31773749	-	ATHE_RS12075	WP_015908717.1	740	hypothetical protein
chr	NC_012034.1	2550878	2551144	-	31773750	-	ATHE_RS12080	WP_013404331.1	88	MULTISPECIES: septation protein SpoVG
chr	NC_012034.1	2551265	2552083	-	31773751	-	ATHE_RS12085	WP_015908718.1	272	pur operon repressor
chr	NC_012034.1	2552299	2553666	+	31773752	murC	ATHE_RS12090	WP_015908719.1	455	UDP-N-acetylmuramate--L-alanine ligase
chr	NC_012034.1	2553718	2555253	-	31773753	-	ATHE_RS12095	WP_015908720.1	511	DUF3794 domain-containing protein
chr	NC_012034.1	2555447	2555719	-	31773754	-	ATHE_RS12100	WP_015908721.1	90	hypothetical protein
chr	NC_012034.1	2556088	2556303	+	31773755	-	ATHE_RS12105	WP_041727217.1	71	hypothetical protein
chr	NC_012034.1	2556333	2557808	+	31773756	-	ATHE_RS12110	WP_015908722.1	491	DUF2828 family protein
chr	NC_012034.1	2558121	2559206	-	31773758	-	ATHE_RS12120	WP_015908723.1	361	DUF3854 domain-containing protein
chr	NC_012034.1	2559190	2559387	-	31773759	-	ATHE_RS12125	WP_041727218.1	65	hypothetical protein
chr	NC_012034.1	2559577	2560065	-	31773760	-	ATHE_RS12130	WP_015908724.1	162	hypothetical protein
chr	NC_012034.1	2560109	2560303	-	31773761	-	ATHE_RS12135	WP_015908725.1	64	hypothetical protein
chr	NC_012034.1	2560406	2561347	-	31773762	-	ATHE_RS12140	WP_015908726.1	313	DUF1738 domain-containing protein
chr	NC_012034.1	2561576	2561797	-	31773763	-	ATHE_RS12145	WP_015908727.1	73	hypothetical protein
chr	NC_012034.1	2561852	2562190	-	31773764	-	ATHE_RS12150	WP_015908728.1	112	hypothetical protein
chr	NC_012034.1	2562251	2563219	-	31773765	-	ATHE_RS12155	WP_015908729.1	322	hypothetical protein
chr	NC_012034.1	2563282	2563461	-	31773766	-	ATHE_RS12160	WP_015908730.1	59	hypothetical protein
chr	NC_012034.1	2563862	2564188	-	31773767	-	ATHE_RS12165	WP_015908731.1	108	hypothetical protein
chr	NC_012034.1	2564257	2564598	-	31773768	-	ATHE_RS12170	WP_015908732.1	113	hypothetical protein
chr	NC_012034.1	2564678	2565238	-	31773769	-	ATHE_RS12175	WP_015908733.1	186	hypothetical protein
chr	NC_012034.1	2565309	2566442	-	31773770	bet	ATHE_RS12180	WP_015908734.1	377	phage recombination protein Bet
chr	NC_012034.1	2566520	2567134	-	31773771	-	ATHE_RS12185	WP_015908735.1	204	hypothetical protein
chr	NC_012034.1	2567141	2567353	-	31773772	-	ATHE_RS12190	WP_015908736.1	70	hypothetical protein
chr	NC_012034.1	2567702	2567947	-	31773773	-	ATHE_RS12195	WP_015908737.1	81	hypothetical protein
chr	NC_012034.1	2568013	2568207	-	31773774	-	ATHE_RS12200	WP_015908738.1	64	hypothetical protein
chr	NC_012034.1	2568360	2568644	-	31773775	-	ATHE_RS12205	WP_041727221.1	94	hypothetical protein
chr	NC_012034.1	2568865	2569395	-	31773776	-	ATHE_RS12210	WP_015908740.1	176	type II toxin-antitoxin system PemK/MazF family toxin
chr	NC_012034.1	2569470	2570090	-	31773777	-	ATHE_RS12215	WP_049760265.1	206	RNA polymerase subunit sigma-70
chr	NC_012034.1	2570596	2571027	+	31773778	-	ATHE_RS12220	WP_015908743.1	143	hypothetical protein
chr	NC_012034.1	2571075	2572406	-	31773779	-	ATHE_RS12225	WP_015908744.1	443	HNH endonuclease
chr	NC_012034.1	2572710	2573027	-	31773780	-	ATHE_RS12230	WP_015908745.1	105	hypothetical protein
chr	NC_012034.1	2573070	2573666	-	31773781	-	ATHE_RS12235	WP_015908746.1	198	ribonuclease H
chr	NC_012034.1	2573740	2574045	-	31773782	-	ATHE_RS12240	WP_015908747.1	101	hypothetical protein
chr	NC_012034.1	2574182	2575462	-	31773783	-	ATHE_RS12245	WP_015908748.1	426	transposase
chr	NC_012034.1	2575523	2575894	-	31773784	-	ATHE_RS12250	WP_015908749.1	123	hypothetical protein
chr	NC_012034.1	2575917	2577212	-	31773785	-	ATHE_RS12255	WP_015908750.1	431	helicase DnaB
chr	NC_012034.1	2577233	2578909	-	31773786	-	ATHE_RS12260	WP_015908751.1	558	hypothetical protein
chr	NC_012034.1	2578887	2579120	-	31773787	-	ATHE_RS12265	WP_015908752.1	77	XRE family transcriptional regulator
chr	NC_012034.1	2579257	2579574	+	31773788	-	ATHE_RS12270	WP_015908753.1	105	XRE family transcriptional regulator
chr	NC_012034.1	2579885	2580199	+	31773789	-	ATHE_RS12275	WP_015908754.1	104	XRE family transcriptional regulator
chr	NC_012034.1	2580238	2581077	-	31773790	-	ATHE_RS12280	WP_015908755.1	279	DNA adenine methylase
chr	NC_012034.1	2581124	2582104	-	31773791	-	ATHE_RS12285	WP_015908756.1	326	HaeIII family restriction endonuclease
chr	NC_012034.1	2582170	2583021	-	31773792	-	ATHE_RS12290	WP_015908757.1	283	integrase
chr	NC_012034.1	2583264	2583476	-	31773793	-	ATHE_RS12295	WP_015908758.1	70	winged helix-turn-helix transcriptional regulator
chr	NC_012034.1	2583589	2585796	-	31773794	-	ATHE_RS12300	WP_015908759.1	735	peptidase M23
chr	NC_012034.1	2585803	2586045	-	31773795	-	ATHE_RS12305	WP_015908760.1	80	hypothetical protein
chr	NC_012034.1	2586114	2587529	-	31773796	-	ATHE_RS12310	WP_015908761.1	471	HNH endonuclease
chr	NC_012034.1	2587523	2587705	-	31773797	-	ATHE_RS12315	WP_041727223.1	60	hypothetical protein
chr	NC_012034.1	2587834	2588205	-	31773798	-	ATHE_RS12320	WP_015908762.1	123	hypothetical protein
chr	NC_012034.1	2588187	2588561	-	31773799	-	ATHE_RS12325	WP_015908763.1	124	RusA family crossover junction endodeoxyribonuclease
chr	NC_012034.1	2588683	2589153	-	31773800	-	ATHE_RS12330	WP_015908764.1	156	metal-dependent hydrolase
chr	NC_012034.1	2589170	2589691	-	31773801	-	ATHE_RS12335	WP_015908765.1	173	HD domain-containing protein
chr	NC_012034.1	2589755	2590225	-	31773802	-	ATHE_RS12340	WP_015908766.1	156	single-stranded DNA-binding protein
chr	NC_012034.1	2590246	2590689	-	31773803	-	ATHE_RS12345	WP_015908767.1	147	hypothetical protein
chr	NC_012034.1	2590718	2591248	-	31773804	-	ATHE_RS12350	WP_015908768.1	176	hypothetical protein
chr	NC_012034.1	2591250	2592041	-	31773805	-	ATHE_RS12355	WP_015908769.1	263	secretion system protein
chr	NC_012034.1	2592050	2592961	-	31773806	-	ATHE_RS12360	WP_015908770.1	303	secretion system protein
chr	NC_012034.1	2592967	2594157	-	31773807	-	ATHE_RS12365	WP_015908771.1	396	CpaF family protein
chr	NC_012034.1	2594102	2594809	-	31773808	-	ATHE_RS12370	WP_015908772.1	235	chromosome partitioning protein
chr	NC_012034.1	2594824	2595408	-	31773809	-	ATHE_RS12375	WP_015908773.1	194	flagellar protein FlgA
chr	NC_012034.1	2595425	2596243	-	31773810	-	ATHE_RS12380	WP_015908774.1	272	hypothetical protein
chr	NC_012034.1	2596231	2596674	-	31773811	-	ATHE_RS12385	WP_015908775.1	147	peptidase A24
chr	NC_012034.1	2596667	2598163	-	31773812	-	ATHE_RS12390	WP_015908776.1	498	chromosome partitioning protein
chr	NC_012034.1	2598173	2598859	-	31773813	-	ATHE_RS12395	WP_015908777.1	228	hypothetical protein
chr	NC_012034.1	2598877	2599482	-	31773814	-	ATHE_RS12400	WP_015908778.1	201	hypothetical protein
chr	NC_012034.1	2599482	2599892	-	31773815	-	ATHE_RS12405	WP_015908779.1	136	hypothetical protein
chr	NC_012034.1	2599952	2600152	-	31773816	-	ATHE_RS12410	WP_015908780.1	66	hypothetical protein
chr	NC_012034.1	2600217	2601920	-	31773817	-	ATHE_RS12415	WP_015908781.1	567	hypothetical protein
chr	NC_012034.1	2601935	2603818	-	31773818	-	ATHE_RS12420	WP_015908782.1	627	hypothetical protein
chr	NC_012034.1	2604071	2604277	-	31773819	-	ATHE_RS12425	WP_041727225.1	68	hypothetical protein
chr	NC_012034.1	2604555	2605106	-	31773820	-	ATHE_RS12430	WP_015908783.1	183	hypothetical protein
chr	NC_012034.1	2605078	2605851	-	31773821	-	ATHE_RS12435	WP_015908784.1	257	ImmA/IrrE family metallo-endopeptidase
chr	NC_012034.1	2605848	2606216	-	31773822	-	ATHE_RS12440	WP_015908785.1	122	XRE family transcriptional regulator
chr	NC_012034.1	2606946	2607671	+	31773823	-	ATHE_RS12445	WP_015908786.1	241	DUF3800 domain-containing protein
chr	NC_012034.1	2607674	2608174	+	31773824	-	ATHE_RS12450	WP_015908787.1	166	hypothetical protein
chr	NC_012034.1	2608837	2609784	-	31773825	-	ATHE_RS12455	WP_015908788.1	315	Rpn family recombination-promoting nuclease/putative transposase
chr	NC_012034.1	2610503	2610949	-	31773826	-	ATHE_RS12460	WP_015908789.1	148	hypothetical protein
chr	NC_012034.1	2610918	2612333	-	31773827	-	ATHE_RS12465	WP_015908790.1	471	HNH endonuclease
chr	NC_012034.1	2612327	2612509	-	31773828	-	ATHE_RS12470	WP_041727223.1	60	hypothetical protein
chr	NC_012034.1	2612583	2612855	+	31773829	-	ATHE_RS12475	WP_015908791.1	90	hypothetical protein
chr	NC_012034.1	2612945	2613874	-	31773830	-	ATHE_RS12480	WP_015908792.1	309	Rpn family recombination-promoting nuclease/putative transposase
chr	NC_012034.1	2614082	2614867	-	31773831	-	ATHE_RS12485	WP_015908793.1	261	phage antirepressor Ant
chr	NC_012034.1	2615731	2616066	-	31773833	-	ATHE_RS12495	WP_015908794.1	111	hypothetical protein
chr	NC_012034.1	2616161	2616484	-	31773834	-	ATHE_RS12500	WP_015908795.1	107	hypothetical protein
chr	NC_012034.1	2616861	2619506	-	31773835	-	ATHE_RS12505	WP_015908796.1	881	N-6 DNA methylase
chr	NC_012034.1	2619730	2620896	-	31773836	-	ATHE_RS12510	WP_015908797.1	388	transposase
chr	NC_012034.1	2620898	2621302	-	31773837	-	ATHE_RS12515	WP_015908798.1	134	IS200/IS605 family transposase
chr	NC_012034.1	2621404	2621583	-	31773838	-	ATHE_RS12520	WP_041727229.1	59	hypothetical protein
chr	NC_012034.1	2621669	2622079	-	31773839	-	ATHE_RS12525	WP_015908799.1	136	PIN domain-containing protein
chr	NC_012034.1	2622079	2622345	-	31773840	-	ATHE_RS12530	WP_015908800.1	88	AbrB family transcriptional regulator
chr	NC_012034.1	2622467	2622898	-	31773841	-	ATHE_RS12535	WP_015908801.1	143	XRE family transcriptional regulator
chr	NC_012034.1	2623044	2623247	+	31773842	-	ATHE_RS12540	WP_015908802.1	67	XRE family transcriptional regulator
chr	NC_012034.1	2623252	2624334	+	31773843	-	ATHE_RS12545	WP_015908803.1	360	hypothetical protein
chr	NC_012034.1	2624276	2625097	+	31773844	-	ATHE_RS12550	WP_049760266.1	273	AAA family ATPase
chr	NC_012034.1	2625180	2625530	+	31773845	-	ATHE_RS12555	WP_015908805.1	116	hypothetical protein
chr	NC_012034.1	2625530	2625778	+	31773846	-	ATHE_RS12560	WP_015908806.1	82	hypothetical protein
chr	NC_012034.1	2625778	2626101	+	31773847	-	ATHE_RS12565	WP_015908807.1	107	hypothetical protein
chr	NC_012034.1	2626303	2626593	+	31773848	-	ATHE_RS12570	WP_015908808.1	96	hypothetical protein
chr	NC_012034.1	2626571	2626804	+	31773849	-	ATHE_RS12575	WP_015908809.1	77	hypothetical protein
chr	NC_012034.1	2626950	2627711	+	31773850	-	ATHE_RS12580	WP_015908811.1	253	radical SAM protein
chr	NC_012034.1	2627742	2627954	-	31773851	-	ATHE_RS12585	WP_015908812.1	70	hypothetical protein
chr	NC_012034.1	2627991	2628185	-	31773852	-	ATHE_RS12590	WP_015908813.1	64	hypothetical protein
chr	NC_012034.1	2628479	2628712	-	31773853	-	ATHE_RS12595	WP_015908815.1	77	hypothetical protein
chr	NC_012034.1	2628765	2629064	-	31773854	-	ATHE_RS12600	WP_015908816.1	99	hypothetical protein
chr	NC_012034.1	2629116	2629400	-	31773855	-	ATHE_RS12605	WP_015908817.1	94	hypothetical protein
chr	NC_012034.1	2629453	2630034	-	31773856	-	ATHE_RS12610	WP_015908818.1	193	hypothetical protein
chr	NC_012034.1	2630446	2630553	-	31774191	-	ATHE_RS14370	WP_015908819.1	35	transposase, partial
chr	NC_012034.1	2630553	2631554	-	31773857	-	ATHE_RS12615	WP_015908820.1	333	DUF4065 domain-containing protein
chr	NC_012034.1	2631547	2631858	-	31773858	-	ATHE_RS12620	WP_079504038.1	103	hypothetical protein
chr	NC_012034.1	2632044	2632277	-	31773859	-	ATHE_RS12625	WP_041727232.1	77	hypothetical protein
chr	NC_012034.1	2632458	2632676	-	31773860	-	ATHE_RS12630	WP_015908822.1	72	hypothetical protein
chr	NC_012034.1	2633071	2634354	-	31773861	-	ATHE_RS12635	WP_015908824.1	427	transposase
chr	NC_012034.1	2634378	2634704	-	31773862	-	ATHE_RS12640	WP_015908825.1	108	hypothetical protein
chr	NC_012034.1	2634845	2635102	-	31773863	-	ATHE_RS12645	WP_015908826.1	85	hypothetical protein
chr	NC_012034.1	2635180	2635503	-	31773864	-	ATHE_RS12650	WP_015908827.1	107	hypothetical protein
chr	NC_012034.1	2635604	2636167	-	31773865	-	ATHE_RS12655	WP_015908828.1	187	hypothetical protein
chr	NC_012034.1	2636219	2636497	-	31773866	-	ATHE_RS12660	WP_015908829.1	92	HU family DNA-binding protein
chr	NC_012034.1	2636826	2637053	-	31773867	-	ATHE_RS12665	WP_015908830.1	75	hypothetical protein
chr	NC_012034.1	2637089	2637484	-	31773868	-	ATHE_RS12670	WP_015908831.1	131	hypothetical protein
chr	NC_012034.1	2637643	2638794	-	31773869	-	ATHE_RS12675	WP_015908832.1	383	DUF4338 domain-containing protein
chr	NC_012034.1	2638908	2639216	-	31773870	-	ATHE_RS12680	WP_015908833.1	102	hypothetical protein
chr	NC_012034.1	2639508	2640272	-	31773871	-	ATHE_RS12685	WP_015908835.1	254	30S ribosomal protein S1
chr	NC_012034.1	2640307	2641107	-	31773872	-	ATHE_RS12690	WP_015908836.1	266	radical SAM protein
chr	NC_012034.1	2641160	2643037	-	31773873	-	ATHE_RS12695	WP_015908837.1	625	type IV secretory system conjugative DNA transfer family protein
chr	NC_012034.1	2643050	2644039	-	31773874	-	ATHE_RS12700	WP_015908838.1	329	hypothetical protein
chr	NC_012034.1	2644403	2645017	-	31773875	-	ATHE_RS12705	WP_015908839.1	204	hypothetical protein
chr	NC_012034.1	2645086	2645325	-	31773876	-	ATHE_RS12710	WP_015908840.1	79	hypothetical protein
chr	NC_012034.1	2645503	2646456	-	31773877	-	ATHE_RS12715	WP_015908841.1	317	ParM/StbA family protein
chr	NC_012034.1	2646680	2647255	-	31773878	-	ATHE_RS12720	WP_015908842.1	191	hypothetical protein
chr	NC_012034.1	2647252	2647809	-	31773879	-	ATHE_RS12725	WP_015908843.1	185	hypothetical protein
chr	NC_012034.1	2647939	2650158	-	31773880	-	ATHE_RS12730	WP_015908844.1	739	hypothetical protein
chr	NC_012034.1	2650139	2651203	-	31773881	-	ATHE_RS12735	WP_015908845.1	354	hypothetical protein
chr	NC_012034.1	2651274	2653139	-	31773882	-	ATHE_RS12740	WP_015908846.1	621	DUF87 domain-containing protein
