Tag	1094508.3	203119.11	31899.1	394503.7
TAG26279	-	-	"fig|31899.10.peg.1420,fig|31899.10.peg.1435"	-
TAG26281	-	fig|203119.11.peg.799	fig|31899.10.peg.991|SAMN05216182_0823	-
TAG26282	-	-	fig|31899.10.peg.988|SAMN05216182_0820	-
TAG26283	-	-	fig|31899.10.peg.986|SAMN05216182_0818	-
TAG26285	-	-	fig|31899.10.peg.1052|SAMN05216182_0878	-
TAG26286	fig|1094508.3.peg.330	fig|203119.11.peg.372	fig|31899.10.peg.1061|SAMN05216182_0886	fig|394503.7.peg.2286
TAG26304	-	-	fig|31899.10.peg.744	-
TAG26305	-	-	fig|31899.10.peg.805|SAMN05216182_0645	-
TAG26316	-	fig|203119.11.peg.2209	fig|31899.10.peg.2891|SAMN05216182_2637	fig|394503.7.peg.2065
TAG26327	-	-	fig|31899.10.peg.2676|SAMN05216182_2434	-
TAG26328	-	-	fig|31899.10.peg.2675|SAMN05216182_2433	-
TAG26336	-	fig|203119.11.peg.1333	fig|31899.10.peg.1750|SAMN05216182_1540	fig|394503.7.peg.1502
TAG26340	-	-	fig|31899.10.peg.1375	-
TAG26341	-	-	fig|31899.10.peg.1376|SAMN05216182_1185	-
TAG26342	-	-	"fig|31899.10.peg.1377|SAMN05216182_1186,fig|31899.10.peg.1386|SAMN05216182_1194,fig|31899.10.peg.1442|SAMN05216182_1241,fig|31899.10.peg.475|SAMN05216182_0345"	-
TAG26347	-	-	fig|31899.10.peg.1371|SAMN05216182_1181	-
TAG26359	-	-	fig|31899.10.peg.897	-
TAG26367	-	-	fig|31899.10.peg.1357|SAMN05216182_1169	-
TAG26370	-	-	fig|31899.10.peg.1361|SAMN05216182_1173	-
TAG26371	-	-	fig|31899.10.peg.1362	-
TAG26376	-	-	fig|31899.10.peg.2403	-
TAG26378	-	-	fig|31899.10.peg.393|SAMN05216182_0265	-
TAG26379	-	-	fig|31899.10.peg.396|SAMN05216182_0268	-
TAG26382	-	-	fig|31899.10.peg.2372|SAMN05216182_2156	-
TAG26393	fig|1094508.3.peg.351	fig|203119.11.peg.2071	fig|31899.10.peg.542|SAMN05216182_0402	-
TAG26398	-	-	fig|31899.10.peg.2129|SAMN05216182_1910	-
TAG26399	-	-	fig|31899.10.peg.2560	-
TAG26402	-	-	fig|31899.10.peg.1450	-
TAG26414	-	-	fig|31899.10.peg.391|SAMN05216182_0263	-
TAG26415	-	-	fig|31899.10.peg.390|SAMN05216182_0262	-
TAG26416	-	-	fig|31899.10.peg.389|SAMN05216182_0261	-
TAG26417	-	-	"fig|31899.10.peg.2099,fig|31899.10.peg.395"	-
TAG26424	-	-	fig|31899.10.peg.721|SAMN05216182_0564	-
TAG26425	-	-	fig|31899.10.peg.722|SAMN05216182_0565	-
TAG26427	-	-	fig|31899.10.peg.2369|SAMN05216182_2153	-
TAG26430	fig|1094508.3.peg.1312	-	fig|31899.10.peg.1733|SAMN05216182_1523	fig|394503.7.peg.2031
TAG26445	fig|1094508.3.peg.585	"fig|203119.11.peg.3314,fig|203119.11.peg.765"	"fig|31899.10.peg.1731|SAMN05216182_1521,fig|31899.10.peg.1739|SAMN05216182_1529"	fig|394503.7.peg.689
TAG26452	-	-	fig|31899.10.peg.654|SAMN05216182_0511	-
TAG26453	-	-	fig|31899.10.peg.653|SAMN05216182_0510	-
TAG26459	fig|1094508.3.peg.1642	"fig|203119.11.peg.1698,fig|203119.11.peg.840"	fig|31899.10.peg.681|SAMN05216182_0533	-
TAG26463	-	-	fig|31899.10.peg.693	-
TAG26470	-	-	fig|31899.10.peg.1727|SAMN05216182_1517	-
TAG26488	-	-	fig|31899.10.peg.1383|SAMN05216182_1192	-
TAG26496	fig|1094508.3.peg.2505	-	fig|31899.10.peg.985|SAMN05216182_0817	-
TAG26501	-	-	fig|31899.10.peg.701	-
TAG26511	-	-	fig|31899.10.peg.2361	-
TAG26523	-	-	fig|31899.10.peg.1855|SAMN05216182_1644	-
TAG26527	-	-	fig|31899.10.peg.2363	-
TAG26529	-	-	fig|31899.10.peg.213	-
TAG26545	-	-	fig|31899.10.peg.2783|SAMN05216182_2539	-
TAG26559	-	-	fig|31899.10.peg.1062|SAMN05216182_0887	-
TAG26569	fig|1094508.3.peg.2000	fig|203119.11.peg.1375	fig|31899.10.peg.1068|SAMN05216182_0892	fig|394503.7.peg.1824
TAG26570	fig|1094508.3.peg.743	fig|203119.11.peg.2801	fig|31899.10.peg.1077|SAMN05216182_0901	fig|394503.7.peg.3172
TAG26574	-	-	fig|31899.10.peg.1087	-
TAG26576	fig|1094508.3.peg.525	-	fig|31899.10.peg.1099|SAMN05216182_0922	-
TAG26581	-	-	fig|31899.10.peg.1330|SAMN05216182_1142	-
TAG26583	-	-	fig|31899.10.peg.1348|SAMN05216182_1161	-
TAG26584	-	-	fig|31899.10.peg.1354|SAMN05216182_1166	-
TAG26595	-	-	fig|31899.10.peg.353|SAMN05216182_0227	-
TAG26596	-	-	fig|31899.10.peg.343|SAMN05216182_0217	-
TAG26604	-	fig|203119.11.peg.2181	-	-
TAG26610	fig|1094508.3.peg.594	-	"fig|31899.10.peg.205|SAMN05216182_0127,fig|31899.10.peg.260|SAMN05216182_0160"	-
TAG26629	-	-	fig|31899.10.peg.307|SAMN05216182_0192	-
TAG26639	-	-	fig|31899.10.peg.210|SAMN05216182_0130	-
TAG26643	-	-	fig|31899.10.peg.410	-
TAG26650	-	-	fig|31899.10.peg.181|SAMN05216182_0108	-
TAG26658	-	-	fig|31899.10.peg.160|SAMN05216182_0092	-
TAG26659	-	fig|203119.11.peg.3212	fig|31899.10.peg.1977|SAMN05216182_1763	fig|394503.7.peg.2176
TAG26660	-	-	fig|31899.10.peg.155|SAMN05216182_0087	-
TAG26661	-	-	fig|31899.10.peg.152|SAMN05216182_0084	-
TAG26662	-	fig|203119.11.peg.2056	fig|31899.10.peg.151|SAMN05216182_0083	fig|394503.7.peg.379
TAG26663	-	-	fig|31899.10.peg.150|SAMN05216182_0082	-
TAG26664	-	-	fig|31899.10.peg.148|SAMN05216182_0080	-
TAG26673	-	-	fig|31899.10.peg.140|SAMN05216182_0067	-
TAG26677	-	-	fig|31899.10.peg.1048	-
TAG26680	fig|1094508.3.peg.2596	fig|203119.11.peg.1085	fig|31899.10.peg.1218|SAMN05216182_1031	-
TAG26681	fig|1094508.3.peg.1581	fig|203119.11.peg.1035	fig|31899.10.peg.1225|SAMN05216182_1037	fig|394503.7.peg.490
TAG26682	-	-	fig|31899.10.peg.1227|SAMN05216182_1039	-
TAG26683	-	-	fig|31899.10.peg.1230|SAMN05216182_1042	-
TAG26688	-	-	fig|31899.10.peg.1254|SAMN05216182_1066	-
TAG26689	-	-	fig|31899.10.peg.1259|SAMN05216182_1071	-
TAG26690	fig|1094508.3.peg.1018	fig|203119.11.peg.2901	fig|31899.10.peg.1266|SAMN05216182_1079	fig|394503.7.peg.331
TAG26691	fig|1094508.3.peg.1019	fig|203119.11.peg.2902	fig|31899.10.peg.1267|SAMN05216182_1080	fig|394503.7.peg.332
TAG26692	-	-	fig|31899.10.peg.1276|SAMN05216182_1089	-
TAG26694	-	-	fig|31899.10.peg.2507|SAMN05216182_2290	-
TAG26703	-	-	fig|31899.10.peg.2476|SAMN05216182_2259	-
TAG26705	-	-	fig|31899.10.peg.2473|SAMN05216182_2256	-
TAG26706	fig|1094508.3.peg.1718	fig|203119.11.peg.1424	fig|31899.10.peg.2471|SAMN05216182_2254	fig|394503.7.peg.2008
TAG26707	fig|1094508.3.peg.1720	fig|203119.11.peg.1422	fig|31899.10.peg.2469|SAMN05216182_2252	fig|394503.7.peg.2006
TAG26709	-	-	fig|31899.10.peg.2462|SAMN05216182_2245	-
TAG26710	fig|1094508.3.peg.2511	fig|203119.11.peg.941	fig|31899.10.peg.1167|SAMN05216182_0979	fig|394503.7.peg.561
TAG26714	fig|1094508.3.peg.2701	fig|203119.11.peg.430	fig|31899.10.peg.2442|SAMN05216182_2225	fig|394503.7.peg.1777
TAG26715	-	-	fig|31899.10.peg.2437|SAMN05216182_2220	-
TAG26716	-	-	fig|31899.10.peg.2753|SAMN05216182_2512	-
TAG26717	-	-	fig|31899.10.peg.2752	-
TAG26718	-	-	fig|31899.10.peg.1957	-
TAG26723	fig|1094508.3.peg.1804	fig|203119.11.peg.491	fig|31899.10.peg.2730|SAMN05216182_2487	fig|394503.7.peg.2109
TAG26726	-	-	fig|31899.10.peg.2724|SAMN05216182_2482	-
TAG26727	-	-	fig|31899.10.peg.1955|SAMN05216182_1741	-
TAG26728	fig|1094508.3.peg.1815	-	fig|31899.10.peg.2717|SAMN05216182_2475	-
TAG26729	-	-	fig|31899.10.peg.2713|SAMN05216182_2471	-
TAG26732	-	-	fig|31899.10.peg.2697|SAMN05216182_2455	-
TAG26733	fig|1094508.3.peg.2627	fig|203119.11.peg.3094	fig|31899.10.peg.2693|SAMN05216182_2451	fig|394503.7.peg.407
TAG26735	fig|1094508.3.peg.2136	fig|203119.11.peg.169	fig|31899.10.peg.2684|SAMN05216182_2442	fig|394503.7.peg.1359
TAG26742	-	-	fig|31899.10.peg.289|SAMN05216182_0179	-
TAG26743	-	-	fig|31899.10.peg.287|SAMN05216182_0177	-
TAG26764	-	-	fig|31899.10.peg.275|SAMN05216182_0167	-
TAG26765	fig|1094508.3.peg.1227	-	fig|31899.10.peg.274|SAMN05216182_0166	-
TAG26766	-	-	fig|31899.10.peg.202|SAMN05216182_0124	-
TAG26782	-	-	fig|31899.10.peg.2827|SAMN05216182_2580	-
TAG26784	-	-	fig|31899.10.peg.2824|SAMN05216182_2578	-
TAG26788	fig|1094508.3.peg.789	-	fig|31899.10.peg.2807|SAMN05216182_2562	fig|394503.7.peg.723
TAG26791	-	-	fig|31899.10.peg.2804|SAMN05216182_2559	-
TAG26792	-	fig|203119.11.peg.334	fig|31899.10.peg.843|SAMN05216182_0684	-
TAG26796	-	-	fig|31899.10.peg.858|SAMN05216182_0699	-
TAG26798	-	-	fig|31899.10.peg.862|SAMN05216182_0703	-
TAG26802	-	-	fig|31899.10.peg.2948|SAMN05216182_2692	-
TAG26803	fig|1094508.3.peg.1237	fig|203119.11.peg.2881	fig|31899.10.peg.2946|SAMN05216182_2690	fig|394503.7.peg.312
TAG26809	-	-	fig|31899.10.peg.2926|SAMN05216182_2673	-
TAG26810	-	-	fig|31899.10.peg.2922|SAMN05216182_2669	-
TAG26812	fig|1094508.3.peg.1167	fig|203119.11.peg.2304	fig|31899.10.peg.1935|SAMN05216182_1721	fig|394503.7.peg.3435
TAG26814	-	-	fig|31899.10.peg.2904|SAMN05216182_2651	-
TAG26815	-	-	fig|31899.10.peg.2903|SAMN05216182_2650	-
TAG26818	-	-	fig|31899.10.peg.2900|SAMN05216182_2647	-
TAG26824	-	fig|203119.11.peg.370	fig|31899.10.peg.2336|SAMN05216182_2123	fig|394503.7.peg.2287
TAG26827	-	fig|203119.11.peg.2867	fig|31899.10.peg.2332|SAMN05216182_2119	fig|394503.7.peg.3017
TAG26828	fig|1094508.3.peg.1560	-	fig|31899.10.peg.2331|SAMN05216182_2118	-
TAG26832	fig|1094508.3.peg.2131	fig|203119.11.peg.174	fig|31899.10.peg.1602|SAMN05216182_1400	fig|394503.7.peg.1363
TAG26834	fig|1094508.3.peg.1873	-	fig|31899.10.peg.1622|SAMN05216182_1417	-
TAG26838	-	fig|203119.11.peg.325	-	-
TAG26843	-	-	fig|31899.10.peg.1723|SAMN05216182_1513	-
TAG26847	fig|1094508.3.peg.2078	fig|203119.11.peg.1426	fig|31899.10.peg.1756|SAMN05216182_1546	fig|394503.7.peg.2151
TAG26848	-	-	fig|31899.10.peg.1791|SAMN05216182_1581	-
TAG26849	fig|1094508.3.peg.2143	fig|203119.11.peg.102	fig|31899.10.peg.1795|SAMN05216182_1585	fig|394503.7.peg.2631
TAG26864	-	-	fig|31899.10.peg.1926|SAMN05216182_1712	-
TAG26865	fig|1094508.3.peg.1177	-	fig|31899.10.peg.576|SAMN05216182_0434	-
TAG26867	fig|1094508.3.peg.1886	fig|203119.11.peg.835	fig|31899.10.peg.1989|SAMN05216182_1775	fig|394503.7.peg.616
TAG26868	fig|1094508.3.peg.5	-	fig|31899.10.peg.401|SAMN05216182_0273	-
TAG26875	fig|1094508.3.peg.245	fig|203119.11.peg.3353	fig|31899.10.peg.2087|SAMN05216182_1873	fig|394503.7.peg.2222
TAG26892	-	-	fig|31899.10.peg.2212|SAMN05216182_1994	-
TAG26893	-	-	fig|31899.10.peg.2534|SAMN05216182_2313	-
TAG26899	-	-	fig|31899.10.peg.2308|SAMN05216182_2095	-
TAG26904	-	-	fig|31899.10.peg.2391|SAMN05216182_2177	-
TAG26905	-	-	fig|31899.10.peg.615|SAMN05216182_0472	-
TAG26906	-	-	fig|31899.10.peg.2413|SAMN05216182_2197	-
TAG26913	fig|1094508.3.peg.1276	-	fig|31899.10.peg.625|SAMN05216182_0482	-
TAG26933	fig|1094508.3.peg.1003	fig|203119.11.peg.2187	fig|31899.10.peg.2595|SAMN05216182_2360	fig|394503.7.peg.3397
TAG26934	"fig|1094508.3.peg.1659,fig|1094508.3.peg.645,fig|1094508.3.peg.763"	"fig|203119.11.peg.2032,fig|203119.11.peg.2236"	fig|31899.10.peg.2596|SAMN05216182_2361	"fig|394503.7.peg.162,fig|394503.7.peg.439"
TAG26943	-	-	fig|31899.10.peg.2643|SAMN05216182_2404	fig|394503.7.peg.979
TAG26953	-	-	fig|31899.10.peg.637|SAMN05216182_0494	-
TAG26954	-	-	fig|31899.10.peg.2700|SAMN05216182_2458	-
TAG26955	-	-	fig|31899.10.peg.2782|SAMN05216182_2538	-
TAG27003	fig|1094508.3.peg.1115	"fig|203119.11.peg.1175,fig|203119.11.peg.1981"	-	-
TAG27019	-	-	fig|31899.10.peg.2924|SAMN05216182_2671	-
TAG27033	fig|1094508.3.peg.753	fig|203119.11.peg.2555	fig|31899.10.peg.2985|SAMN05216182_2727	fig|394503.7.peg.22
TAG27037	-	-	fig|31899.10.peg.132	-
TAG27067	-	-	"fig|31899.10.peg.1119,fig|31899.10.peg.528,fig|31899.10.peg.795"	-
TAG27071	-	-	fig|31899.10.peg.869|SAMN05216182_0710	-
TAG27083	-	-	fig|31899.10.peg.3057	-
TAG27102	-	-	fig|31899.10.peg.918	-
TAG27121	-	-	fig|31899.10.peg.1007|SAMN05216182_0838	-
TAG27130	fig|1094508.3.peg.1366	fig|203119.11.peg.376	"fig|31899.10.peg.1104|SAMN05216182_0927,fig|31899.10.peg.1959|SAMN05216182_1745"	fig|394503.7.peg.2283
TAG27132	-	-	"fig|31899.10.peg.2103,fig|31899.10.peg.952|SAMN05216182_0782"	-
TAG27136	-	-	fig|31899.10.peg.1150|SAMN05216182_0962	-
TAG27156	-	-	fig|31899.10.peg.1286|SAMN05216182_1098	-
TAG27175	-	-	fig|31899.10.peg.2572	-
TAG27210	-	-	-	fig|394503.7.peg.1483
TAG27212	fig|1094508.3.peg.1755	fig|203119.11.peg.1349	fig|31899.10.peg.2756|SAMN05216182_2515	fig|394503.7.peg.1938
TAG27221	fig|1094508.3.peg.1777	fig|203119.11.peg.981	fig|31899.10.peg.1639|SAMN05216182_1435	fig|394503.7.peg.707
TAG27222	fig|1094508.3.peg.996	-	-	-
TAG27229	fig|1094508.3.peg.1186	-	-	-
TAG27237	-	-	fig|31899.10.peg.879|SAMN05216182_0721	fig|394503.7.peg.1481
TAG27238	-	fig|203119.11.peg.2217	-	fig|394503.7.peg.754
TAG27241	fig|1094508.3.peg.340	-	-	-
TAG27254	fig|1094508.3.peg.1164	fig|203119.11.peg.2506	fig|31899.10.peg.1700|SAMN05216182_1490	fig|394503.7.peg.3558
TAG27257	-	-	-	fig|394503.7.peg.261
TAG27258	-	fig|203119.11.peg.2586	-	-
TAG27295	fig|1094508.3.peg.208	-	fig|31899.10.peg.1301|SAMN05216182_1113	-
TAG27297	fig|1094508.3.peg.2683	-	-	fig|394503.7.peg.1322
TAG27304	fig|1094508.3.peg.1477	-	"fig|31899.10.peg.1307|SAMN05216182_1119,fig|31899.10.peg.1309|SAMN05216182_1121,fig|31899.10.peg.2598|SAMN05216182_2363,fig|31899.10.peg.91|SAMN05216182_0023"	fig|394503.7.peg.157
TAG27307	"fig|1094508.3.peg.1183,fig|1094508.3.peg.2567,fig|1094508.3.peg.707"	fig|203119.11.peg.3175	"fig|31899.10.peg.1438|SAMN05216182_1237,fig|31899.10.peg.2812|SAMN05216182_2567,fig|31899.10.peg.2928|SAMN05216182_2675,fig|31899.10.peg.503|SAMN05216182_0373,fig|31899.10.peg.778|SAMN05216182_0620"	"fig|394503.7.peg.1974,fig|394503.7.peg.235,fig|394503.7.peg.2679"
TAG27320	-	-	fig|31899.10.peg.603|SAMN05216182_0460	-
TAG27325	"fig|1094508.3.peg.1538,fig|1094508.3.peg.710"	"fig|203119.11.peg.3285,fig|203119.11.peg.822"	fig|31899.10.peg.812|SAMN05216182_0658	"fig|394503.7.peg.12,fig|394503.7.peg.2155,fig|394503.7.peg.2558,fig|394503.7.peg.3321"
TAG27342	-	-	fig|31899.10.peg.2630|SAMN05216182_2392	-
TAG27344	-	fig|203119.11.peg.2747	-	-
TAG27351	-	-	fig|31899.10.peg.2971|SAMN05216182_2713	-
TAG27353	-	-	-	fig|394503.7.peg.2544
TAG27355	-	-	"fig|31899.10.peg.2905|SAMN05216182_2652,fig|31899.10.peg.2960|SAMN05216182_2702"	-
TAG27360	fig|1094508.3.peg.1330	-	-	-
TAG27364	"fig|1094508.3.peg.1299,fig|1094508.3.peg.227"	fig|203119.11.peg.339	"fig|31899.10.peg.127|SAMN05216182_0056,fig|31899.10.peg.2791|SAMN05216182_2546"	"fig|394503.7.peg.1331,fig|394503.7.peg.3546"
TAG27365	fig|1094508.3.peg.52	-	-	-
TAG27366	fig|1094508.3.peg.697	fig|203119.11.peg.1978	"fig|31899.10.peg.1586|SAMN05216182_1384,fig|31899.10.peg.1594|SAMN05216182_1392,fig|31899.10.peg.1962|SAMN05216182_1748"	"fig|394503.7.peg.28,fig|394503.7.peg.3002"
TAG27373	-	fig|203119.11.peg.3193	-	-
TAG27378	fig|1094508.3.peg.957	-	-	-
TAG27397	fig|1094508.3.peg.81	fig|203119.11.peg.254	fig|31899.10.peg.971|SAMN05216182_0803	fig|394503.7.peg.2344
TAG27404	fig|1094508.3.peg.1654	fig|203119.11.peg.2062	fig|31899.10.peg.2414|SAMN05216182_2198	fig|394503.7.peg.1711
TAG27406	fig|1094508.3.peg.1663	fig|203119.11.peg.1227	fig|31899.10.peg.771|SAMN05216182_0613	-
TAG27415	fig|1094508.3.peg.1231	-	-	-
TAG27416	-	-	fig|31899.10.peg.425|SAMN05216182_0296	-
TAG27421	"fig|1094508.3.peg.161,fig|1094508.3.peg.240"	fig|203119.11.peg.2455	-	fig|394503.7.peg.459
TAG27426	-	fig|203119.11.peg.2373	-	-
TAG27437	fig|1094508.3.peg.1588	fig|203119.11.peg.1026	fig|31899.10.peg.1234|SAMN05216182_1046	fig|394503.7.peg.499
TAG27460	-	-	fig|31899.10.peg.620|SAMN05216182_0477	-
TAG27463	fig|1094508.3.peg.2144	fig|203119.11.peg.101	fig|31899.10.peg.1794|SAMN05216182_1584	fig|394503.7.peg.2632
TAG27464	fig|1094508.3.peg.2146	fig|203119.11.peg.99	fig|31899.10.peg.1792|SAMN05216182_1582	fig|394503.7.peg.2634
TAG27466	fig|1094508.3.peg.2152	-	-	-
TAG27470	fig|1094508.3.peg.628	fig|203119.11.peg.2543	-	-
TAG27473	-	fig|203119.11.peg.3283	-	fig|394503.7.peg.2381
TAG27480	fig|1094508.3.peg.831	-	-	-
TAG27481	-	-	fig|31899.10.peg.128|SAMN05216182_0057	-
TAG27483	fig|1094508.3.peg.239	fig|203119.11.peg.3097	fig|31899.10.peg.2149|SAMN05216182_1929	fig|394503.7.peg.409
TAG27484	fig|1094508.3.peg.1302	-	fig|31899.10.peg.1261|SAMN05216182_1074	fig|394503.7.peg.2563
TAG27491	fig|1094508.3.peg.1070	-	-	-
TAG27509	fig|1094508.3.peg.2532	-	-	fig|394503.7.peg.566
TAG27514	-	-	-	fig|394503.7.peg.1290
TAG27547	"fig|1094508.3.peg.1529,fig|1094508.3.peg.2333"	-	"fig|31899.10.peg.2883|SAMN05216182_2630,fig|31899.10.peg.814|SAMN05216182_0660"	-
TAG27551	fig|1094508.3.peg.2632	-	-	-
TAG27553	fig|1094508.3.peg.1352	fig|203119.11.peg.122	fig|31899.10.peg.731|SAMN05216182_0574	fig|394503.7.peg.2358
TAG27556	fig|1094508.3.peg.2514	fig|203119.11.peg.155	fig|31899.10.peg.2664|SAMN05216182_2423	fig|394503.7.peg.2317
TAG27566	fig|1094508.3.peg.1838	fig|203119.11.peg.1054	fig|31899.10.peg.2325|SAMN05216182_2112	fig|394503.7.peg.463
TAG27567	fig|1094508.3.peg.1835	fig|203119.11.peg.1057	fig|31899.10.peg.2328|SAMN05216182_2115	fig|394503.7.peg.460
TAG27574	-	-	fig|31899.10.peg.2775|SAMN05216182_2531	-
TAG27575	fig|1094508.3.peg.675	fig|203119.11.peg.2221	fig|31899.10.peg.966|SAMN05216182_0797	fig|394503.7.peg.177
TAG27581	fig|1094508.3.peg.2316	-	-	-
TAG27584	-	fig|203119.11.peg.2075	-	fig|394503.7.peg.1185
TAG27596	fig|1094508.3.peg.1368	fig|203119.11.peg.836	fig|31899.10.peg.126|SAMN05216182_0055	-
TAG27601	fig|1094508.3.peg.799	-	-	-
TAG27608	fig|1094508.3.peg.1358	-	-	-
TAG27616	-	-	-	fig|394503.7.peg.1298
TAG27634	fig|1094508.3.peg.949	-	-	fig|394503.7.peg.1594
TAG27658	fig|1094508.3.peg.2359	-	fig|31899.10.peg.94|SAMN05216182_0026	fig|394503.7.peg.3083
TAG27670	fig|1094508.3.peg.1039	fig|203119.11.peg.3122	fig|31899.10.peg.2238|SAMN05216182_2027	fig|394503.7.peg.802
TAG27671	fig|1094508.3.peg.1029	fig|203119.11.peg.3112	fig|31899.10.peg.2248|SAMN05216182_2037	fig|394503.7.peg.792
TAG27672	fig|1094508.3.peg.1028	-	fig|31899.10.peg.2249|SAMN05216182_2038	-
TAG27673	fig|1094508.3.peg.1171	-	fig|31899.10.peg.571|SAMN05216182_0429	-
TAG27675	fig|1094508.3.peg.1015	fig|203119.11.peg.2898	fig|31899.10.peg.1263|SAMN05216182_1076	fig|394503.7.peg.328
TAG27698	-	fig|203119.11.peg.22	fig|31899.10.peg.2769|SAMN05216182_2524	-
TAG27710	fig|1094508.3.peg.1275	-	-	-
TAG27711	-	fig|203119.11.peg.1752	-	fig|394503.7.peg.2948
TAG27723	-	-	-	fig|394503.7.peg.1053
TAG27731	fig|1094508.3.peg.1426	-	-	fig|394503.7.peg.1042
TAG27733	-	fig|203119.11.peg.2980	fig|31899.10.peg.589|SAMN05216182_0447	fig|394503.7.peg.2669
TAG27736	-	-	fig|31899.10.peg.932|SAMN05216182_0763	-
TAG27738	-	fig|203119.11.peg.422	fig|31899.10.peg.976|SAMN05216182_0808	-
TAG27741	fig|1094508.3.peg.111	-	fig|31899.10.peg.1585|SAMN05216182_1383	"fig|394503.7.peg.1035,fig|394503.7.peg.3505"
TAG27751	-	-	fig|31899.10.peg.899|SAMN05216182_0740	-
TAG27754	-	-	fig|31899.10.peg.2657|SAMN05216182_2417	-
TAG27759	fig|1094508.3.peg.736	"fig|203119.11.peg.3338,fig|203119.11.peg.41"	fig|31899.10.peg.2002|SAMN05216182_1788	fig|394503.7.peg.3024
TAG27781	-	-	fig|31899.10.peg.3039|SAMN05216182_2775	-
TAG27823	-	-	fig|31899.10.peg.1329|SAMN05216182_1141	-
TAG27832	-	-	fig|31899.10.peg.173|SAMN05216182_0102	-
TAG27897	fig|1094508.3.peg.2764	-	-	-
TAG27898	fig|1094508.3.peg.2765	-	-	-
TAG27903	"fig|1094508.3.peg.2439,fig|1094508.3.peg.860"	-	fig|31899.10.peg.2557|SAMN05216182_2327	-
TAG27911	-	-	fig|31899.10.peg.3116|SAMN05216182_2842	-
TAG27913	-	-	-	fig|394503.7.peg.2202
TAG27927	fig|1094508.3.peg.771	-	-	fig|394503.7.peg.1037
TAG27932	fig|1094508.3.peg.1473	-	"fig|31899.10.peg.581|SAMN05216182_0439,fig|31899.10.peg.584|SAMN05216182_0442"	fig|394503.7.peg.1299
TAG27944	-	-	fig|31899.10.peg.736|SAMN05216182_0579	fig|394503.7.peg.2551
TAG27959	-	fig|203119.11.peg.3173	-	fig|394503.7.peg.1712
TAG27967	-	-	fig|31899.10.peg.1029|SAMN05216182_0860	-
TAG28023	-	-	-	fig|394503.7.peg.1292
TAG28029	fig|1094508.3.peg.2122	-	-	-
TAG28033	fig|1094508.3.peg.1430	-	-	fig|394503.7.peg.3414
TAG28039	-	"fig|203119.11.peg.1706,fig|203119.11.peg.1767"	-	fig|394503.7.peg.2903
TAG28040	-	fig|203119.11.peg.1707	-	fig|394503.7.peg.2904
TAG28041	-	fig|203119.11.peg.1708	-	-
TAG28043	-	fig|203119.11.peg.1712	-	fig|394503.7.peg.2909
TAG28044	-	fig|203119.11.peg.1713	-	fig|394503.7.peg.2910
TAG28046	-	fig|203119.11.peg.1724	-	fig|394503.7.peg.2920
TAG28047	-	fig|203119.11.peg.1726	-	fig|394503.7.peg.2922
TAG28048	-	fig|203119.11.peg.1730	-	fig|394503.7.peg.2924
TAG28049	fig|1094508.3.peg.2119	fig|203119.11.peg.1731	-	-
TAG28051	-	fig|203119.11.peg.1733	-	fig|394503.7.peg.2925
TAG28053	-	fig|203119.11.peg.1737	-	-
TAG28054	-	-	-	fig|394503.7.peg.2934
TAG28057	-	"fig|203119.11.peg.1745,fig|203119.11.peg.2616"	fig|31899.10.peg.3069|SAMN05216182_2800	-
TAG28058	-	-	-	"fig|394503.7.peg.2940,fig|394503.7.peg.3142"
TAG28059	-	-	-	"fig|394503.7.peg.2941,fig|394503.7.peg.3145"
TAG28060	-	-	-	fig|394503.7.peg.2944
TAG28064	-	fig|203119.11.peg.564	fig|31899.10.peg.1333|SAMN05216182_1145	fig|394503.7.peg.2377
TAG28079	-	-	fig|31899.10.peg.638|SAMN05216182_0495	-
TAG28113	fig|1094508.3.peg.2460	-	-	-
TAG28139	fig|1094508.3.peg.1468	-	-	-
TAG28140	fig|1094508.3.peg.1465	-	fig|31899.10.peg.1316|SAMN05216182_1128	fig|394503.7.peg.147
TAG28141	fig|1094508.3.peg.538	fig|203119.11.peg.2305	-	fig|394503.7.peg.3438
TAG28166	fig|1094508.3.peg.2509	fig|203119.11.peg.937	fig|31899.10.peg.2127|SAMN05216182_1908	fig|394503.7.peg.564
TAG28172	-	fig|203119.11.peg.2009	-	-
TAG28178	fig|1094508.3.peg.29	fig|203119.11.peg.3372	fig|31899.10.peg.955|SAMN05216182_0785	fig|394503.7.peg.2237
TAG28179	fig|1094508.3.peg.310	-	fig|31899.10.peg.851|SAMN05216182_0692	-
TAG28188	-	-	fig|31899.10.peg.1682|SAMN05216182_1475	-
TAG28191	-	-	fig|31899.10.peg.1729|SAMN05216182_1519	-
TAG28193	-	-	fig|31899.10.peg.977|SAMN05216182_0809	-
TAG28199	fig|1094508.3.peg.82	fig|203119.11.peg.385	fig|31899.10.peg.1907|SAMN05216182_1693	fig|394503.7.peg.2272
TAG28214	fig|1094508.3.peg.2233	fig|203119.11.peg.2198	fig|31899.10.peg.2277|SAMN05216182_2065	fig|394503.7.peg.3418
TAG28215	fig|1094508.3.peg.495	-	fig|31899.10.peg.1402|SAMN05216182_1207	-
TAG28218	-	fig|203119.11.peg.3138	-	fig|394503.7.peg.818
