TAG	Rep_gene	Rep_len	Rep_genome	Gene_cnt_chromosome	Gene_list_chromosome	Gene_cnt_plasmid	Gene_list_plasmid	Genome_cnt	Genome_list	1121259.3	1214564.3	1387555.3	1387557.3	1387569.3	31899.1	351627.8	608506.3	632292.3	632335.8	632348.3	632516.3	632518.3	most_common_function	function_proportion	count_result
TAG8352	fig|632516.3.peg.938|CallaDRAFT_0890	391	632516.3	9	fig|1121259.3.peg.1375,fig|1214564.3.peg.2256,fig|1387569.3.peg.127,fig|31899.10.peg.2922|SAMN05216182_2669,fig|351627.8.peg.174|Csac_0145,fig|632335.8.peg.2573|Calkr_2374,fig|632348.3.peg.215|Calkro_0203,fig|632516.3.peg.938|CallaDRAFT_0890,fig|632518.3.peg.2222|Calow_2076	0	-	9	1121259.3;1214564.3;1387569.3;31899.10;351627.8;632335.8;632348.3;632516.3;632518.3	1375	2256	-	-	127	2922	174	-	-	2573	215	938	2222	Related to ABC transporter permease component	0.555555555556	Counter({'Related to ABC transporter permease component': 5, 'Conserved membrane protein, possible permease, YHCI B.subtilis ortholog': 3, 'hypothetical protein': 1})
TAG8353	fig|632516.3.peg.939	47	632516.3	2	fig|632335.8.peg.2572,fig|632516.3.peg.939	0	-	2	632335.8;632516.3	-	-	-	-	-	-	-	-	-	2572	-	939	-	hypothetical protein	1.0	Counter({'hypothetical protein': 2})
TAG8354	fig|632516.3.peg.93|CallaDRAFT_0091	55	632516.3	13	fig|1121259.3.peg.270,fig|1214564.3.peg.482,fig|1387555.3.peg.1388,fig|1387557.3.peg.1690,fig|1387569.3.peg.1239,fig|31899.10.peg.1935|SAMN05216182_1721,fig|351627.8.peg.2168|Csac_1990,fig|608506.3.peg.1209|COB47_1111,fig|632292.3.peg.1378|Calhy_1293,fig|632335.8.peg.1550|Calkr_1428,fig|632348.3.peg.1345|Calkro_1267,fig|632516.3.peg.93|CallaDRAFT_0091,fig|632518.3.peg.1308|Calow_1222	0	-	13	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	270	482	1388	1690	1239	1935	2168	1209	1378	1550	1345	93	1308	Rubredoxin	1.0	Counter({'Rubredoxin': 13})
TAG8355	fig|632516.3.peg.943|CallaDRAFT_0894	484	632516.3	13	fig|1121259.3.peg.1370,fig|1214564.3.peg.894,fig|1387555.3.peg.2533,fig|1387557.3.peg.2773,fig|1387569.3.peg.604,fig|31899.10.peg.2916|SAMN05216182_2663,fig|351627.8.peg.682|Csac_0591,fig|608506.3.peg.2269|COB47_2114,fig|632292.3.peg.205|Calhy_0185,fig|632335.8.peg.2568|Calkr_2370,fig|632348.3.peg.223|Calkro_0210,fig|632516.3.peg.943|CallaDRAFT_0894,fig|632518.3.peg.2216|Calow_2070	0	-	13	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1370	894	2533	2773	604	2916	682	2269	205	2568	223	943	2216	S-layer homology domain	1.0	Counter({'S-layer homology domain': 13})
TAG8356	fig|632516.3.peg.950|CallaDRAFT_0901	271	632516.3	11	fig|1121259.3.peg.1364,fig|1214564.3.peg.888,fig|1387557.3.peg.2767,fig|31899.10.peg.2910|SAMN05216182_2657,fig|351627.8.peg.690|Csac_0598,fig|608506.3.peg.2263|COB47_2108,fig|632292.3.peg.211|Calhy_0191,fig|632335.8.peg.2562|Calkr_2364,fig|632348.3.peg.229|Calkro_0216,fig|632516.3.peg.950|CallaDRAFT_0901,fig|632518.3.peg.2210|Calow_2064	0	-	11	1121259.3;1214564.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1364	888	-	2767	-	2910	690	2263	211	2562	229	950	2210	Xylose isomerase domain protein TIM barrel	1.0	Counter({'Xylose isomerase domain protein TIM barrel': 11})
TAG8357	fig|632516.3.peg.952|CallaDRAFT_0903	255	632516.3	11	fig|1121259.3.peg.1362,fig|1214564.3.peg.886,fig|1387557.3.peg.2765,fig|31899.10.peg.2908|SAMN05216182_2655,fig|351627.8.peg.692|Csac_0600,fig|608506.3.peg.2260|COB47_2105,fig|632292.3.peg.213|Calhy_0193,fig|632335.8.peg.2560|Calkr_2362,fig|632348.3.peg.235|Calkro_0221,fig|632516.3.peg.952|CallaDRAFT_0903,fig|632518.3.peg.2208|Calow_2062	0	-	11	1121259.3;1214564.3;1387557.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1362	886	-	2765	-	2908	692	2260	213	2560	235	952	2208	Xylose isomerase domain protein TIM barrel	0.818181818182	Counter({'Xylose isomerase domain protein TIM barrel': 9, 'Sugar phosphate isomerases/epimerases': 2})
TAG8358	fig|632516.3.peg.954|CallaDRAFT_0905	317	632516.3	9	fig|1121259.3.peg.1360,fig|1387557.3.peg.2763,fig|31899.10.peg.2906|SAMN05216182_2653,fig|608506.3.peg.2258|COB47_2103,fig|632292.3.peg.215|Calhy_0195,fig|632335.8.peg.2558|Calkr_2360,fig|632348.3.peg.237|Calkro_0223,fig|632516.3.peg.954|CallaDRAFT_0905,fig|632518.3.peg.2206|Calow_2060	0	-	9	1121259.3;1387557.3;31899.10;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1360	-	-	2763	-	2906	-	2258	215	2558	237	954	2206	ABC transporter, permease protein 1 (cluster 1, maltose/g3p/polyamine/iron)	1.0	Counter({'ABC transporter, permease protein 1 (cluster 1, maltose/g3p/polyamine/iron)': 9})
TAG8359	fig|632516.3.peg.955	40	632516.3	1	fig|632516.3.peg.955	0	-	1	632516.3	-	-	-	-	-	-	-	-	-	-	-	955	-	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8360	fig|632516.3.peg.957|CallaDRAFT_0907	773	632516.3	9	fig|1121259.3.peg.1356,fig|1387557.3.peg.2760,fig|31899.10.peg.2904|SAMN05216182_2651,fig|608506.3.peg.2254|COB47_2101,fig|632292.3.peg.220|Calhy_0197,fig|632335.8.peg.2554|Calkr_2358,fig|632348.3.peg.239|Calkro_0225,fig|632516.3.peg.957|CallaDRAFT_0907,fig|632518.3.peg.2203|Calow_2058	0	-	9	1121259.3;1387557.3;31899.10;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1356	-	-	2760	-	2904	-	2254	220	2554	239	957	2203	hypothetical protein	1.0	Counter({'hypothetical protein': 9})
TAG8361	fig|632516.3.peg.958|CallaDRAFT_0908	761	632516.3	9	fig|1121259.3.peg.1355,fig|1387557.3.peg.2759,fig|31899.10.peg.2903|SAMN05216182_2650,fig|608506.3.peg.2253|COB47_2100,fig|632292.3.peg.221|Calhy_0198,fig|632335.8.peg.2553|Calkr_2357,fig|632348.3.peg.240|Calkro_0226,fig|632516.3.peg.958|CallaDRAFT_0908,fig|632518.3.peg.2202|Calow_2057	0	-	9	1121259.3;1387557.3;31899.10;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1355	-	-	2759	-	2903	-	2253	221	2553	240	958	2202	Transketolase (EC 2.2.1.1)	1.0	Counter({'Transketolase (EC 2.2.1.1)': 9})
TAG8362	fig|632516.3.peg.959	39	632516.3	3	fig|1121259.3.peg.1354,fig|632335.8.peg.2552,fig|632516.3.peg.959	0	-	3	1121259.3;632335.8;632516.3	1354	-	-	-	-	-	-	-	-	2552	-	959	-	hypothetical protein	1.0	Counter({'hypothetical protein': 3})
TAG8363	fig|632516.3.peg.95|CallaDRAFT_0093	850	632516.3	12	fig|1121259.3.peg.268,fig|1387555.3.peg.1390,fig|1387557.3.peg.1688,fig|1387569.3.peg.1237,fig|31899.10.peg.1933|SAMN05216182_1719,fig|351627.8.peg.2166|Csac_1988,fig|608506.3.peg.1211|COB47_1113,fig|632292.3.peg.1380|Calhy_1295,fig|632335.8.peg.1548|Calkr_1426,fig|632348.3.peg.1347|Calkro_1269,fig|632516.3.peg.95|CallaDRAFT_0093,fig|632518.3.peg.1306|Calow_1220	0	-	12	1121259.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	268	-	1390	1688	1237	1933	2166	1211	1380	1548	1347	95	1306	DNA polymerase I (EC 2.7.7.7)	1.0	Counter({'DNA polymerase I (EC 2.7.7.7)': 12})
TAG8364	fig|632516.3.peg.961	93	632516.3	1	fig|632516.3.peg.961	0	-	1	632516.3	-	-	-	-	-	-	-	-	-	-	-	961	-	Uncharacterized MFS-type transporter	1.0	Counter({'Uncharacterized MFS-type transporter': 1})
TAG8365	fig|632516.3.peg.963|CallaDRAFT_0911	340	632516.3	7	fig|1387557.3.peg.2756,fig|31899.10.peg.2900|SAMN05216182_2647,fig|608506.3.peg.2250|COB47_2097,fig|632292.3.peg.225|Calhy_0201,fig|632348.3.peg.243|Calkro_0229,fig|632516.3.peg.963|CallaDRAFT_0911,fig|632518.3.peg.2198|Calow_2054	0	-	7	1387557.3;31899.10;608506.3;632292.3;632348.3;632516.3;632518.3	-	-	-	2756	-	2900	-	2250	225	-	243	963	2198	rhamnogalacturonan acetylesterase	1.0	Counter({'rhamnogalacturonan acetylesterase': 7})
TAG8366	fig|632516.3.peg.965	45	632516.3	3	fig|1121259.3.peg.1349,fig|632335.8.peg.2546,fig|632516.3.peg.965	0	-	3	1121259.3;632335.8;632516.3	1349	-	-	-	-	-	-	-	-	2546	-	965	-	hypothetical protein	1.0	Counter({'hypothetical protein': 3})
TAG8367	fig|632516.3.peg.968|CallaDRAFT_0914	96	632516.3	1	fig|632516.3.peg.968|CallaDRAFT_0914	0	-	1	632516.3	-	-	-	-	-	-	-	-	-	-	-	968	-	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8368	fig|632516.3.peg.974|CallaDRAFT_0920	222	632516.3	1	fig|632516.3.peg.974|CallaDRAFT_0920	0	-	1	632516.3	-	-	-	-	-	-	-	-	-	-	-	974	-	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8369	fig|632516.3.peg.975|CallaDRAFT_0921	95	632516.3	1	fig|632516.3.peg.975|CallaDRAFT_0921	0	-	1	632516.3	-	-	-	-	-	-	-	-	-	-	-	975	-	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8370	fig|632516.3.peg.976|CallaDRAFT_0922	265	632516.3	13	fig|1121259.3.peg.698,fig|1214564.3.peg.744,fig|1387555.3.peg.1068,fig|1387557.3.peg.2114,fig|1387569.3.peg.1645,fig|31899.10.peg.2346|SAMN05216182_2133,fig|351627.8.peg.2561|Csac_2376,fig|608506.3.peg.1763|COB47_1646,fig|632292.3.peg.984|Calhy_0913,fig|632335.8.peg.942|Calkr_0839,fig|632348.3.peg.938|Calkro_0880,fig|632516.3.peg.976|CallaDRAFT_0922,fig|632518.3.peg.1674|Calow_1578	0	-	13	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	698	744	1068	2114	1645	2346	2561	1763	984	942	938	976	1674	Undecaprenyl-diphosphatase (EC 3.6.1.27)	1.0	Counter({'Undecaprenyl-diphosphatase (EC 3.6.1.27)': 13})
TAG8371	fig|632516.3.peg.979	40	632516.3	1	fig|632516.3.peg.979	0	-	1	632516.3	-	-	-	-	-	-	-	-	-	-	-	979	-	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8372	fig|632516.3.peg.990	71	632516.3	1	fig|632516.3.peg.990	0	-	1	632516.3	-	-	-	-	-	-	-	-	-	-	-	990	-	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8373	fig|632516.3.peg.991|CallaDRAFT_0935	61	632516.3	1	fig|632516.3.peg.991|CallaDRAFT_0935	0	-	1	632516.3	-	-	-	-	-	-	-	-	-	-	-	991	-	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8374	fig|632516.3.peg.997	40	632516.3	3	fig|1121259.3.peg.679,fig|632335.8.peg.961,fig|632516.3.peg.997	0	-	3	1121259.3;632335.8;632516.3	679	-	-	-	-	-	-	-	-	961	-	997	-	hypothetical protein	1.0	Counter({'hypothetical protein': 3})
TAG8375	fig|632516.3.peg.999|CallaDRAFT_0942	84	632516.3	1	fig|632516.3.peg.999|CallaDRAFT_0942	0	-	1	632516.3	-	-	-	-	-	-	-	-	-	-	-	999	-	Ribosome recycling factor	1.0	Counter({'Ribosome recycling factor': 1})
TAG8376	fig|632516.3.peg.9|CallaDRAFT_0009	910	632516.3	13	fig|1121259.3.peg.904,fig|1214564.3.peg.1086,fig|1387555.3.peg.2322,fig|1387557.3.peg.961,fig|1387569.3.peg.800,fig|31899.10.peg.1146|SAMN05216182_0959,fig|351627.8.peg.982|Csac_0864,fig|608506.3.peg.709|COB47_0641,fig|632292.3.peg.2067|Calhy_1976,fig|632335.8.peg.1626|Calkr_1501,fig|632348.3.peg.2043|Calkro_1939,fig|632516.3.peg.9|CallaDRAFT_0009,fig|632518.3.peg.611|Calow_0554	0	-	13	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	904	1086	2322	961	800	1146	982	709	2067	1626	2043	9	611	hypothetical protein	0.538461538462	Counter({'hypothetical protein': 7, 'UPF0182 protein AF1421': 6})
TAG8377	fig|632518.3.peg.1003	38	632518.3	1	fig|632518.3.peg.1003	0	-	1	632518.3	-	-	-	-	-	-	-	-	-	-	-	-	1003	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8378	fig|632518.3.peg.1012|Calow_0936	456	632518.3	13	fig|1121259.3.peg.1124,fig|1214564.3.peg.296,fig|1387555.3.peg.1885,fig|1387557.3.peg.1354,fig|1387569.3.peg.2550,fig|31899.10.peg.1602|SAMN05216182_1400,fig|351627.8.peg.1730|Csac_1571,fig|608506.3.peg.1519|COB47_1412,fig|632292.3.peg.1705|Calhy_1613,fig|632335.8.peg.1223|Calkr_1102,fig|632348.3.peg.1670|Calkro_1581,fig|632516.3.peg.1433|CallaDRAFT_1373,fig|632518.3.peg.1012|Calow_0936	0	-	13	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1124	296	1885	1354	2550	1602	1730	1519	1705	1223	1670	1433	1012	GTP-binding protein Obg	1.0	Counter({'GTP-binding protein Obg': 13})
TAG8379	fig|632518.3.peg.1015	46	632518.3	1	fig|632518.3.peg.1015	0	-	1	632518.3	-	-	-	-	-	-	-	-	-	-	-	-	1015	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8380	fig|632518.3.peg.1028|Calow_0951	391	632518.3	13	fig|1121259.3.peg.1140,fig|1214564.3.peg.278,fig|1387555.3.peg.1867,fig|1387557.3.peg.1371,fig|1387569.3.peg.2572,fig|31899.10.peg.1622|SAMN05216182_1417,fig|351627.8.peg.1750|Csac_1588,fig|608506.3.peg.1501|COB47_1394,fig|632292.3.peg.1687|Calhy_1596,fig|632335.8.peg.1241|Calkr_1121,fig|632348.3.peg.1644|Calkro_1558,fig|632516.3.peg.1506|CallaDRAFT_1447,fig|632518.3.peg.1028|Calow_0951	0	-	13	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	1140	278	1867	1371	2572	1622	1750	1501	1687	1241	1644	1506	1028	FIG00469130: hypothetical protein	1.0	Counter({'FIG00469130: hypothetical protein': 13})
TAG8381	fig|632518.3.peg.1040|Calow_0964	317	632518.3	13	fig|1121259.3.peg.2510,fig|1214564.3.peg.70,fig|1387555.3.peg.1851,fig|1387557.3.peg.1383,fig|1387569.3.peg.2585,fig|31899.10.peg.1634|SAMN05216182_1430,fig|351627.8.peg.1762|Csac_1600,fig|608506.3.peg.1489|COB47_1381,fig|632292.3.peg.1675|Calhy_1583,fig|632335.8.peg.1253|Calkr_1134,fig|632348.3.peg.1632|Calkro_1545,fig|632516.3.peg.1491|CallaDRAFT_1431,fig|632518.3.peg.1040|Calow_0964	0	-	13	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	2510	70	1851	1383	2585	1634	1762	1489	1675	1253	1632	1491	1040	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	1.0	Counter({'UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)': 13})
TAG8382	fig|632518.3.peg.1048|Calow_0972	236	632518.3	13	fig|1121259.3.peg.2502,fig|1214564.3.peg.62,fig|1387555.3.peg.1843,fig|1387557.3.peg.1391,fig|1387569.3.peg.2593,fig|31899.10.peg.1642|SAMN05216182_1438,fig|351627.8.peg.1771|Csac_1608,fig|608506.3.peg.1481|COB47_1373,fig|632292.3.peg.1667|Calhy_1575,fig|632335.8.peg.1261|Calkr_1142,fig|632348.3.peg.1624|Calkro_1537,fig|632516.3.peg.1483|CallaDRAFT_1423,fig|632518.3.peg.1048|Calow_0972	0	-	13	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	2502	62	1843	1391	2593	1642	1771	1481	1667	1261	1624	1483	1048	Ribonuclease III (EC 3.1.26.3)	1.0	Counter({'Ribonuclease III (EC 3.1.26.3)': 13})
TAG8383	fig|632518.3.peg.1054|Calow_0978	459	632518.3	1	fig|632518.3.peg.1054|Calow_0978	0	-	1	632518.3	-	-	-	-	-	-	-	-	-	-	-	-	1054	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8384	fig|632518.3.peg.1055	273	632518.3	1	fig|632518.3.peg.1055	0	-	1	632518.3	-	-	-	-	-	-	-	-	-	-	-	-	1055	Mobile element protein	1.0	Counter({'Mobile element protein': 1})
TAG8385	fig|632518.3.peg.1056	117	632518.3	1	fig|632518.3.peg.1056	0	-	1	632518.3	-	-	-	-	-	-	-	-	-	-	-	-	1056	Mobile element protein	1.0	Counter({'Mobile element protein': 1})
TAG8386	fig|632518.3.peg.1057	133	632518.3	3	fig|632335.8.peg.2438,fig|632516.3.peg.861|CallaDRAFT_0823,fig|632518.3.peg.1057	0	-	3	632335.8;632516.3;632518.3	-	-	-	-	-	-	-	-	-	2438	-	861	1057	hypothetical protein	1.0	Counter({'hypothetical protein': 3})
TAG8387	fig|632518.3.peg.1058|Calow_0981	1183	632518.3	12	fig|1121259.3.peg.1,fig|1214564.3.peg.49,fig|1387555.3.peg.1837,fig|1387557.3.peg.1402,fig|1387569.3.peg.2601,fig|31899.10.peg.1654|SAMN05216182_1447,fig|351627.8.peg.1787|Csac_1621,fig|608506.3.peg.1474|COB47_1366,fig|632292.3.peg.1654|Calhy_1563,fig|632335.8.peg.1272|Calkr_1152,fig|632348.3.peg.1611|Calkro_1527,fig|632518.3.peg.1058|Calow_0981	0	-	12	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632518.3	1	49	1837	1402	2601	1654	1787	1474	1654	1272	1611	-	1058	Chromosome partition protein smc	1.0	Counter({'Chromosome partition protein smc': 12})
TAG8388	fig|632518.3.peg.106|Calow_0095	171	632518.3	3	fig|1387557.3.peg.406,fig|608506.3.peg.172|COB47_0152,fig|632518.3.peg.106|Calow_0095	0	-	3	1387557.3;608506.3;632518.3	-	-	-	406	-	-	-	172	-	-	-	-	106	hypothetical protein	1.0	Counter({'hypothetical protein': 3})
TAG8389	fig|632518.3.peg.107	41	632518.3	1	fig|632518.3.peg.107	0	-	1	632518.3	-	-	-	-	-	-	-	-	-	-	-	-	107	transposase, IS204/IS1001/IS1096/IS1165	1.0	Counter({'transposase, IS204/IS1001/IS1096/IS1165': 1})
TAG8390	fig|632518.3.peg.108	77	632518.3	1	fig|632518.3.peg.108	0	-	1	632518.3	-	-	-	-	-	-	-	-	-	-	-	-	108	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8391	fig|632518.3.peg.109	54	632518.3	1	fig|632518.3.peg.109	0	-	1	632518.3	-	-	-	-	-	-	-	-	-	-	-	-	109	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8392	fig|632518.3.peg.1098	71	632518.3	1	fig|632518.3.peg.1098	0	-	1	632518.3	-	-	-	-	-	-	-	-	-	-	-	-	1098	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8393	fig|632518.3.peg.10|Calow_0010	601	632518.3	2	fig|1121259.3.peg.2516,fig|632518.3.peg.10|Calow_0010	0	-	2	1121259.3;632518.3	2516	-	-	-	-	-	-	-	-	-	-	-	10	Methyl-accepting chemotaxis protein	1.0	Counter({'Methyl-accepting chemotaxis protein': 2})
TAG8394	fig|632518.3.peg.1106|Calow_1027	262	632518.3	13	fig|1121259.3.peg.74,fig|1214564.3.peg.1735,fig|1387555.3.peg.1683,fig|1387557.3.peg.1478,fig|1387569.3.peg.999,fig|31899.10.peg.1723|SAMN05216182_1513,fig|351627.8.peg.1976|Csac_1801,fig|608506.3.peg.1425|COB47_1320,fig|632292.3.peg.1576|Calhy_1489,fig|632335.8.peg.1339|Calkr_1217,fig|632348.3.peg.1546|Calkro_1464,fig|632516.3.peg.273|CallaDRAFT_0274,fig|632518.3.peg.1106|Calow_1027	0	-	13	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	74	1735	1683	1478	999	1723	1976	1425	1576	1339	1546	273	1106	Lipopolysaccharide biosynthesis protein	1.0	Counter({'Lipopolysaccharide biosynthesis protein': 13})
TAG8395	fig|632518.3.peg.1118	99	632518.3	1	fig|632518.3.peg.1118	0	-	1	632518.3	-	-	-	-	-	-	-	-	-	-	-	-	1118	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8396	fig|632518.3.peg.1127	92	632518.3	1	fig|632518.3.peg.1127	0	-	1	632518.3	-	-	-	-	-	-	-	-	-	-	-	-	1127	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8397	fig|632518.3.peg.1128|Calow_1047	220	632518.3	13	fig|1121259.3.peg.96,fig|1214564.3.peg.2311,fig|1387555.3.peg.1663,fig|1387557.3.peg.1498,fig|1387569.3.peg.1029,fig|31899.10.peg.1744|SAMN05216182_1534,fig|351627.8.peg.1997|Csac_1821,fig|608506.3.peg.1405|COB47_1300,fig|632292.3.peg.1556|Calhy_1469,fig|632335.8.peg.1360|Calkr_1238,fig|632348.3.peg.1526|Calkro_1444,fig|632516.3.peg.253|CallaDRAFT_0254,fig|632518.3.peg.1128|Calow_1047	0	-	13	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	96	2311	1663	1498	1029	1744	1997	1405	1556	1360	1526	253	1128	Late competence protein ComEA, DNA receptor	1.0	Counter({'Late competence protein ComEA, DNA receptor': 13})
TAG8398	fig|632518.3.peg.1129|Calow_1048	479	632518.3	1	fig|632518.3.peg.1129|Calow_1048	0	-	1	632518.3	-	-	-	-	-	-	-	-	-	-	-	-	1129	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8399	fig|632518.3.peg.1141|Calow_1060	154	632518.3	12	fig|1121259.3.peg.108,fig|1214564.3.peg.2323,fig|1387555.3.peg.1651,fig|1387557.3.peg.1510,fig|1387569.3.peg.1041,fig|31899.10.peg.1756|SAMN05216182_1546,fig|351627.8.peg.2011|Csac_1834,fig|632292.3.peg.1544|Calhy_1457,fig|632335.8.peg.1372|Calkr_1250,fig|632348.3.peg.1514|Calkro_1432,fig|632516.3.peg.241|CallaDRAFT_0242,fig|632518.3.peg.1141|Calow_1060	0	-	12	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;632292.3;632335.8;632348.3;632516.3;632518.3	108	2323	1651	1510	1041	1756	2011	-	1544	1372	1514	241	1141	Transamidase GatB domain protein	1.0	Counter({'Transamidase GatB domain protein': 12})
TAG8400	fig|632518.3.peg.1175	178	632518.3	14	fig|1121259.3.peg.142,fig|1214564.3.peg.2357,fig|1387555.3.peg.1614,fig|1387557.3.peg.1544,fig|1387569.3.peg.1078,fig|31899.10.peg.1791|SAMN05216182_1581,fig|351627.8.peg.2045|Csac_1868,fig|608506.3.peg.1359|COB47_1254,fig|632292.3.peg.1510|Calhy_1423,fig|632335.8.peg.1410|Calkr_1288,fig|632348.3.peg.1479|Calkro_1398,fig|632516.3.peg.206|CallaDRAFT_0207,fig|632518.3.peg.1175,fig|632518.3.peg.1176|Calow_1094	0	-	13	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	142	2357	1614	1544	1078	1791	2045	1359	1510	1410	1479	206	1175,1176	Rod shape-determining protein MreD	1.0	Counter({'Rod shape-determining protein MreD': 14})
TAG8401	fig|632518.3.peg.1180|Calow_1098	102	632518.3	13	fig|1121259.3.peg.146,fig|1214564.3.peg.2361,fig|1387555.3.peg.1610,fig|1387557.3.peg.1548,fig|1387569.3.peg.1082,fig|31899.10.peg.1795|SAMN05216182_1585,fig|351627.8.peg.2049|Csac_1872,fig|608506.3.peg.1355|COB47_1250,fig|632292.3.peg.1506|Calhy_1419,fig|632335.8.peg.1414|Calkr_1292,fig|632348.3.peg.1475|Calkro_1394,fig|632516.3.peg.202|CallaDRAFT_0203,fig|632518.3.peg.1180|Calow_1098	0	-	13	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	146	2361	1610	1548	1082	1795	2049	1355	1506	1414	1475	202	1180	Cell division topological specificity factor MinE	1.0	Counter({'Cell division topological specificity factor MinE': 13})
TAG8402	fig|632518.3.peg.118|Calow_0105	357	632518.3	2	fig|632292.3.peg.2576|Calhy_2458,fig|632518.3.peg.118|Calow_0105	0	-	2	632292.3;632518.3	-	-	-	-	-	-	-	-	2576	-	-	-	118	Uncharacterized protein YidS	1.0	Counter({'Uncharacterized protein YidS': 2})
TAG8403	fig|632518.3.peg.1203|Calow_1121	354	632518.3	13	fig|1121259.3.peg.169,fig|1214564.3.peg.2385,fig|1387555.3.peg.1583,fig|1387557.3.peg.1571,fig|1387569.3.peg.1109,fig|31899.10.peg.1818|SAMN05216182_1608,fig|351627.8.peg.2073|Csac_1893,fig|608506.3.peg.1332|COB47_1227,fig|632292.3.peg.1483|Calhy_1396,fig|632335.8.peg.1440|Calkr_1317,fig|632348.3.peg.1452|Calkro_1371,fig|632516.3.peg.178|CallaDRAFT_0179,fig|632518.3.peg.1203|Calow_1121	0	-	13	1121259.3;1214564.3;1387555.3;1387557.3;1387569.3;31899.10;351627.8;608506.3;632292.3;632335.8;632348.3;632516.3;632518.3	169	2385	1583	1571	1109	1818	2073	1332	1483	1440	1452	178	1203	Uncharacterized UPF0118 membrane protein	1.0	Counter({'Uncharacterized UPF0118 membrane protein': 13})
TAG8404	fig|632518.3.peg.1204	427	632518.3	1	fig|632518.3.peg.1204	0	-	1	632518.3	-	-	-	-	-	-	-	-	-	-	-	-	1204	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
TAG8405	fig|632518.3.peg.1206	40	632518.3	1	fig|632518.3.peg.1206	0	-	1	632518.3	-	-	-	-	-	-	-	-	-	-	-	-	1206	hypothetical protein	1.0	Counter({'hypothetical protein': 1})
