rxn_id	in_Cbes_model_through_keggPsammoate	Cbes_gene_kegg	in_Cnes_model_through_CcePsammotate	Cbes_genes_cce	Cce_rxn	in_Cbes_model_through_CthPssammotate	Cbes_genes_cth	Cth_rxn	in_Cbes_model_through_TsacPsammotate	Cbes_genes_tsac	Tsac_rxn	Gene_string	Count	None
R00418	True	peg.1631 or peg.1410	False	None	UAG4E	True	(peg.1410 or peg.1631 or peg.436)	UAG4E	True	(peg.1410 or peg.1631 or peg.436)	UAG4E	peg.1410 or peg.1631 or peg.436	peg.1631:1.0 , peg.1410:1.0 , peg.436:0.67	Amino sugar and nucleotide sugar metabolism,Metabolic pathways
FACOAL171_ISO_	False	None	False	None	None	False	-	FACOAL171_ISO_	True	peg.1248	FACOAL171_ISO_	peg.1248	peg.1248:1.0	None
MANabc	False	None	True	(peg.2831 or peg.486 or peg.490) or peg.1053	MANabc	False	None	None	False	None	None	peg.2831 or peg.1053 or peg.490 or peg.486	peg.490:1.0 , peg.486:1.0 , peg.2831:1.0 , peg.1053:1.0	None
R01826	True	peg.1305	True	peg.1305 or peg.1305	DAHPS	True	peg.1305 or peg.1305	DDPA	True	peg.1305	DDPA	peg.1305	peg.1305:1.0	Phenylalanine, tyrosine and tryptophan biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of antibiotics,Biosynthesis of amino acids
R01821	True	peg.123 or peg.986	False	None	None	False	None	None	False	None	None	peg.986 or peg.123	peg.986:1.0 , peg.123:1.0	None
R09508	False	None	False	None	None	False	None	BIFHASE	True	peg.1787 and peg.1786 and peg.1785 and peg.1784 and peg.1783 and peg.1782 and peg.1781 and peg.1780	BIFH2	peg.1786 or peg.1787 or peg.1784 or peg.1785 or peg.1782 or peg.1783 or peg.1780 or peg.1781	peg.1787:1.0 , peg.1786:1.0 , peg.1785:1.0 , peg.1784:1.0 , peg.1783:1.0 , peg.1782:1.0 , peg.1781:1.0 , peg.1780:1.0	None
UMPK6	False	None	False	None	None	False	None	None	True	peg.1813	UMPK6	peg.1813	peg.1813:1.0	None
UMPK7	False	None	False	None	None	False	None	None	True	peg.1813	UMPK7	peg.1813	peg.1813:1.0	None
UMPK4	False	None	False	None	None	False	None	None	True	peg.1813	UMPK4	peg.1813	peg.1813:1.0	None
UMPK5	False	None	False	None	None	False	None	None	True	peg.1813	UMPK5	peg.1813	peg.1813:1.0	None
UMPK2	False	None	False	None	None	False	None	None	True	peg.1813	UMPK2	peg.1813	peg.1813:1.0	None
UMPK3	False	None	False	None	None	False	None	None	True	peg.1813	UMPK3	peg.1813	peg.1813:1.0	None
R08639	False	None	True	(peg.2262 or peg.2586)	PGMT	True	(peg.2262 or peg.2586)	PGMT	True	peg.2899	PGMT	peg.2262 or peg.2586 or peg.2899	peg.2586:0.67 , peg.2262:0.67 , peg.2899:0.33	Starch and sucrose metabolism,Streptomycin biosynthesis,Biosynthesis of antibiotics
PROt4r	False	None	False	None	None	False	None	PROt4r	False	None	None	None	None	None
R08571	True	peg.1280	False	None	None	False	None	None	False	None	None	peg.1280	peg.1280:1.0	Pentose phosphate pathway,Metabolic pathways,Microbial metabolism in diverse environments,Carbon metabolism
R07475	False	None	False	None	None	False	None	GGTT	False	None	None	None	None	None
R00848	True	peg.1400	False	None	None	False	None	None	False	None	None	peg.1400	peg.1400:1.0	Glycerophospholipid metabolism,Biosynthesis of secondary metabolites
R02617	True	peg.1636 or peg.1208 or peg.2740	False	None	None	False	None	None	False	None	None	peg.1208 or peg.1636 or peg.2740	peg.2740:1.0 , peg.1636:1.0 , peg.1208:1.0	None
R04457	True	peg.993	True	peg.995	RBFSa	True	peg.995 and peg.993	RBFSa	True	peg.993	RBFSa	peg.995 or peg.993	peg.993:0.75 , peg.995:0.5	Riboflavin metabolism,Metabolic pathways,Biosynthesis of secondary metabolites
R02439	True	peg.2793	False	None	None	False	None	None	False	None	None	peg.2793	peg.2793:1.0	Pentose and glucuronate interconversions,Metabolic pathways
TECA4S	False	None	False	None	TECA4S	False	None	None	False	None	None	None	None	None
FACOAL161_ISO_	False	None	False	None	None	False	-	FACOAL161_ISO_	True	peg.1248	FACOAL161_ISO_	peg.1248	peg.1248:1.0	None
R01228	False	None	False	None	None	False	None	GSNK	False	None	None	None	None	Purine metabolism
R07602	True	peg.1158	False	None	None	False	None	None	False	None	None	peg.1158	peg.1158:1.0	Valine, leucine and isoleucine degradation,Metabolic pathways
R05605	True	peg.2968	True	peg.2968 or -	EDA	False	None	None	False	None	None	peg.2968	peg.2968:1.0	Pentose phosphate pathway,Metabolic pathways,Microbial metabolism in diverse environments,Carbon metabolism
SUCCt6	False	None	False	None	SUCCt6	False	None	None	False	None	None	None	None	None
R04519	True	peg.204	False	None	None	False	None	None	False	None	None	peg.204	peg.204:1.0	None
R05577	True	peg.1026	True	peg.1026	ASPTRS	True	- or peg.1026	ASPTRS	True	peg.1026	ASPTRS	peg.1026	peg.1026:1.0	Aminoacyl-tRNA biosynthesis
R08238	True	peg.1082	False	None	None	False	None	None	False	None	None	peg.1082	peg.1082:1.0	Drug metabolism - other enzymes
R00896	True	peg.1610	False	None	None	False	None	None	False	None	None	peg.1610	peg.1610:1.0	Cysteine and methionine metabolism,Metabolic pathways
R04383	True	peg.2966	False	None	None	False	None	None	False	None	None	peg.2966	peg.2966:1.0	Pentose and glucuronate interconversions
R02361	False	None	False	-	PECTLASE	False	None	None	False	None	None	None	None	Pentose and glucuronate interconversions
R05578	True	peg.1411 or peg.2820	True	(peg.1411 or peg.2820)	GLUTRS	True	(peg.1411 or peg.2820)	GLUTRS	False	None	None	peg.1411 or peg.2820	peg.2820:1.0 , peg.1411:1.0	Porphyrin and chlorophyll metabolism,Aminoacyl-tRNA biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites,Microbial metabolism in diverse environments
R05607	True	peg.1152	False	None	None	False	None	None	False	None	None	peg.1152	peg.1152:1.0	Fructose and mannose metabolism
CYTK5	False	None	False	None	None	False	None	None	True	peg.1813	CYTK5	peg.1813	peg.1813:1.0	None
R01959	True	peg.1006	False	None	None	False	None	None	False	None	None	peg.1006	peg.1006:1.0	Tryptophan metabolism,Glyoxylate and dicarboxylate metabolism,Metabolic pathways
R00894	False	None	False	-	GLUCYS	False	None	None	False	None	None	None	None	Glutathione metabolism,Metabolic pathways
R00660	True	peg.1071 or peg.605	True	(peg.1071 or peg.1238 or peg.605) or (peg.1071 or peg.1238 or peg.605) or -	UAGCVT	True	(peg.1071 or peg.1238 or peg.605) or - or - or (peg.1071 or peg.1238 or peg.605)	UAGCVT	True	(peg.1071 or peg.1238 or peg.605)	UAGCVT	peg.1238 or peg.1071 or peg.605	peg.605:1.0 , peg.1071:1.0 , peg.1238:0.75	Amino sugar and nucleotide sugar metabolism,Peptidoglycan biosynthesis,Metabolic pathways
R02568	True	peg.2523 or peg.2972 or peg.1061	True	(peg.1061 or peg.2523 or peg.2972) or -	FBA2	False	None	None	False	None	None	peg.2523 or peg.1061 or peg.2972	peg.2972:1.0 , peg.2523:1.0 , peg.1061:1.0	Fructose and mannose metabolism,Metabolic pathways,Microbial metabolism in diverse environments
R05679	True	peg.1261	False	None	None	False	None	None	False	None	None	peg.1261	peg.1261:1.0	Glycerophospholipid metabolism
CYTK7	False	None	False	None	None	False	None	None	True	peg.1813	CYTK7	peg.1813	peg.1813:1.0	None
R00209	True	peg.1157 or peg.1156	False	None	None	False	None	None	False	None	None	peg.1157 or peg.1156	peg.1157:1.0 , peg.1156:1.0	Metabolic pathways,Carbon metabolism
R00669	False	None	False	None	None	True	peg.2427	ACODA	True	peg.2427	ACODA	peg.2427	peg.2427:1.0	Arginine biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of antibiotics,2-Oxocarboxylic acid metabolism,Biosynthesis of amino acids
R00114	False	-	True	peg.1085	GLUSy	True	peg.2937 and peg.2936 and peg.2933	GLUSy	True	peg.2936	GLUSy	peg.2933 or peg.1085 or peg.2936 or peg.2937	peg.2936:0.67 , peg.2937:0.33 , peg.2933:0.33 , peg.1085:0.33	Alanine, aspartate and glutamate metabolism,Nitrogen metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Microbial metabolism in diverse environments,Biosynthesis of antibiotics,Biosynthesis of amino acids
CYTK8	False	None	False	None	None	False	None	None	True	peg.1813	CYTK8	peg.1813	peg.1813:1.0	None
R02005	False	None	False	None	None	False	None	PSDC_CT	False	None	None	None	None	None
R11528	True	peg.2042 or peg.2223	False	None	None	False	None	None	False	None	None	peg.2042 or peg.2223	peg.2223:1.0 , peg.2042:1.0	None
R01221	True	peg.1157 or -	False	None	None	False	None	None	False	None	None	peg.1157	peg.1157:1.0	Glyoxylate and dicarboxylate metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of antibiotics,Carbon metabolism
R01280	False	None	True	- or - or - or peg.1248	FACOAL160	False	-	FACOAL160	True	peg.1248	FACOAL160	peg.1248	peg.1248:1.0	Fatty acid biosynthesis,Fatty acid degradation,Metabolic pathways,Fatty acid metabolism
R06142	True	peg.888 or peg.1585	False	None	None	False	None	None	False	None	None	peg.1585 or peg.888	peg.888:1.0 , peg.1585:1.0	None
PACCOAL3	False	None	False	None	None	True	(peg.1490 or peg.1997 or peg.2000) or -	PACCOAL3	True	peg.1248	PACCOAL3	peg.2000 or peg.1490 or peg.1997 or peg.1248	peg.2000:0.5 , peg.1997:0.5 , peg.1490:0.5 , peg.1248:0.5	None
R01220	False	-	True	peg.1461	MTHFD	True	peg.1461	MTHFD	True	peg.1461	MTHFD	peg.1461	peg.1461:1.0	One carbon pool by folate,Carbon fixation pathways in prokaryotes,Metabolic pathways,Microbial metabolism in diverse environments,Carbon metabolism
R00703	True	peg.2434	True	peg.2434 or peg.2434	LDH_L	True	peg.2434 or -	LDH_L	True	peg.2434	LDH_L	peg.2434	peg.2434:1.0	Glycolysis / Gluconeogenesis,Pyruvate metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Microbial metabolism in diverse environments,Biosynthesis of antibiotics
R00700	False	None	False	None	None	True	(peg.1786 and peg.1787) or (peg.1786 and -)	NADOX	True	peg.1787 and peg.1786 and peg.1785 and peg.1784 and peg.1783 and peg.1782 and peg.1781 and peg.1780	NADH2	peg.1786 or peg.1787 or peg.1784 or peg.1785 or peg.1782 or peg.1783 or peg.1780 or peg.1781	peg.1787:1.0 , peg.1786:1.0 , peg.1785:0.5 , peg.1784:0.5 , peg.1783:0.5 , peg.1782:0.5 , peg.1781:0.5 , peg.1780:0.5	None
R01353	True	peg.1986	True	peg.1986	PPAK	True	peg.1804 and peg.1806 and peg.1807	PPCOAC	True	peg.1986	PPAKr	peg.1807 or peg.1804 or peg.1986 or peg.1806	peg.1986:0.75 , peg.1807:0.25 , peg.1806:0.25 , peg.1804:0.25	Propanoate metabolism,Metabolic pathways
R01829	True	peg.2523 or peg.2972 or peg.1061	False	None	None	False	None	None	False	None	None	peg.2523 or peg.1061 or peg.2972	peg.2972:1.0 , peg.2523:1.0 , peg.1061:1.0	Carbon fixation in photosynthetic organisms,Metabolic pathways,Microbial metabolism in diverse environments,Carbon metabolism
R01728	True	peg.1304	True	peg.1304	PPND	True	peg.1304	PPND	True	peg.1304	PPND	peg.1304	peg.1304:1.0	Phenylalanine, tyrosine and tryptophan biosynthesis,Novobiocin biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of antibiotics,Biosynthesis of amino acids
R01054	True	peg.1830	True	peg.1830	ADPRDP	True	peg.1830	ADPRDP	True	peg.1830	ADPRDP	peg.1830	peg.1830:1.0	Purine metabolism
R01055	False	None	False	None	None	True	peg.1535 or peg.2194 or peg.1861	YUMPS	True	peg.1861	YUMPS	peg.1535 or peg.2194 or peg.1861	peg.1861:1.0 , peg.2194:0.5 , peg.1535:0.5	Pyrimidine metabolism
R01056	True	peg.1073	True	peg.1073 or peg.1073	RPI	True	peg.1073	RPI	True	peg.1073	RPI	peg.1073	peg.1073:1.0	Pentose phosphate pathway,Carbon fixation in photosynthetic organisms,Metabolic pathways,Biosynthesis of secondary metabolites,Microbial metabolism in diverse environments,Biosynthesis of antibiotics,Carbon metabolism,Biosynthesis of amino acids
R01057	True	peg.2284	True	peg.2284	PPM	True	(peg.2262 or peg.2586)	PPM	True	peg.2284	PPM	peg.2262 or peg.2586 or peg.2284	peg.2284:0.75 , peg.2586:0.25 , peg.2262:0.25	Pentose phosphate pathway,Purine metabolism
R01051	False	None	True	(peg.2673 or peg.2967)	RBK	False	None	None	False	None	None	peg.2967 or peg.2673	peg.2967:1.0 , peg.2673:1.0	Pentose phosphate pathway
R04426	True	peg.2650	True	(peg.2650 or peg.956)	IPMD	True	(peg.2650 or peg.956)	IPMD	True	(peg.2650 or peg.956)	IPMD	peg.2650 or peg.956	peg.2650:1.0 , peg.956:0.75	Valine, leucine and isoleucine biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites,2-Oxocarboxylic acid metabolism
R04355	True	peg.1641	True	peg.1641 or - or - or peg.1637 or peg.1637 or - or - or - or (peg.1586 or peg.1594 or peg.1962) or -	KAS14	False	None	None	False	None	None	peg.1962 or peg.1586 or peg.1641 or peg.1594 or peg.1637	peg.1641:1.0 , peg.1962:0.5 , peg.1637:0.5 , peg.1594:0.5 , peg.1586:0.5	Fatty acid biosynthesis,Metabolic pathways,Fatty acid metabolism
R06152	True	peg.888 or peg.1585	False	None	None	False	None	None	False	None	None	peg.1585 or peg.888	peg.888:1.0 , peg.1585:1.0	None
R08281	True	peg.2808	False	None	None	False	None	None	False	None	None	peg.2808	peg.2808:1.0	Drug metabolism - cytochrome P450
R00330	False	None	False	None	None	False	-	NDPK1	False	-	NDPK1	None	None	Purine metabolism,Metabolic pathways
R01676	False	None	False	None	None	False	-	GUAD	True	peg.2977	GUAD	peg.2977	peg.2977:1.0	Purine metabolism,Metabolic pathways
R04420	True	peg.1849	True	peg.1849	MTRI	True	peg.1849	MTRI	False	None	None	peg.1849	peg.1849:1.0	Cysteine and methionine metabolism,Metabolic pathways
R07282	True	peg.1538	False	None	None	False	None	None	False	None	None	peg.1538	peg.1538:1.0	None
R06010	False	- or -	False	None	None	False	None	None	False	None	None	None	None	Glycosphingolipid biosynthesis - ganglio series,Metabolic pathways
R10829	True	peg.92	False	None	None	False	None	None	False	None	None	peg.92	peg.92:1.0	None
R02926	True	peg.888 or peg.1585	True	peg.1585 or peg.1585 or -	MELTGH	False	None	None	False	None	None	peg.1585 or peg.888	peg.1585:1.0 , peg.888:0.5	Galactose metabolism
R06179	True	peg.204	False	None	None	False	None	None	False	None	None	peg.204	peg.204:1.0	None
R07281	True	peg.994	True	peg.994	DB4PS	False	None	DB4PS	False	None	None	peg.994	peg.994:1.0	Riboflavin metabolism,Metabolic pathways,Biosynthesis of secondary metabolites
R04428	True	peg.2593	True	peg.2593	3HAD40	False	None	None	False	None	None	peg.2593	peg.2593:1.0	Fatty acid biosynthesis,Metabolic pathways,Fatty acid metabolism
R04429	False	None	True	(peg.1586 or peg.1594 or peg.1962) or -	EAR40x	False	None	None	False	None	None	peg.1962 or peg.1586 or peg.1594	peg.1962:1.0 , peg.1594:1.0 , peg.1586:1.0	Fatty acid biosynthesis,Metabolic pathways,Fatty acid metabolism
R00026	True	peg.2930 or peg.878	False	None	None	False	None	R6	False	None	None	peg.2930 or peg.878	peg.878:1.0 , peg.2930:1.0	None
R07456	True	peg.2424 or peg.2425	False	None	None	False	None	None	False	None	None	peg.2424 or peg.2425	peg.2425:1.0 , peg.2424:1.0	Vitamin B6 metabolism
R00022	False	None	False	None	None	False	None	CHTBNASE	True	peg.1837	CHTBNASE	peg.1837	peg.1837:1.0	Amino sugar and nucleotide sugar metabolism,Metabolic pathways
R04859	True	peg.1606 or peg.1675 or peg.2123	False	None	None	False	None	None	False	None	None	peg.2123 or peg.1606 or peg.1675	peg.2123:1.0 , peg.1675:1.0 , peg.1606:1.0	Metabolic pathways
R00767	True	peg.1752 or peg.2336	False	None	None	False	None	None	False	None	None	peg.2336 or peg.1752	peg.2336:1.0 , peg.1752:1.0	None
R00519	False	None	False	None	None	False	None	FDH	True	peg.1786	FDH	peg.1786	peg.1786:1.0	Glyoxylate and dicarboxylate metabolism,Methane metabolism,Metabolic pathways,Microbial metabolism in diverse environments,Carbon metabolism
NACUP	False	None	False	None	NACUP	False	None	None	False	None	None	None	None	None
R01224	True	peg.736	False	None	MTHFR1	False	-	MTHFR3	False	-	MTHFR3	peg.736	peg.736:1.0	One carbon pool by folate,Metabolic pathways,Microbial metabolism in diverse environments
R09381	True	peg.1814	True	peg.1814	AGPAT120,AGPAT160,AGPAT161,AGPAT140,AGPAT141,AGPAT180,AGPAT181	False	None	None	False	None	None	peg.1814	peg.1814:1.0	None
R03269	True	peg.1518	False	-	PPCDC	True	peg.1518	PPCDC	True	peg.1518	PPCDC	peg.1518	peg.1518:1.0	Pantothenate and CoA biosynthesis,Metabolic pathways
R01759	False	None	True	peg.841	ARABRr	False	None	None	False	None	None	peg.841	peg.841:1.0	Pentose and glucuronate interconversions,Metabolic pathways
R06091	True	peg.888 or peg.1585	False	None	None	False	None	None	False	None	None	peg.1585 or peg.888	peg.888:1.0 , peg.1585:1.0	None
R09382	True	peg.2219	False	None	None	False	None	None	False	None	None	peg.2219	peg.2219:1.0	None
R03260	False	None	False	None	None	False	None	None	True	(peg.1606 or peg.1675)	SHSL1r	peg.1606 or peg.1675	peg.1675:1.0 , peg.1606:1.0	Cysteine and methionine metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of amino acids
R03266	False	None	False	None	None	True	peg.1610 or peg.1906	EHGLAT	False	None	None	peg.1610 or peg.1906	peg.1906:1.0 , peg.1610:1.0	None
R00440	True	peg.1538	False	None	None	False	None	None	False	None	None	peg.1538	peg.1538:1.0	Pyrimidine metabolism
R00626	True	peg.359	False	None	None	False	None	None	False	None	None	peg.359	peg.359:1.0	None
R08628	True	peg.2652	False	None	None	False	None	None	False	None	None	peg.2652	peg.2652:1.0	Glucosinolate biosynthesis,2-Oxocarboxylic acid metabolism
R02749	True	peg.2284	True	peg.2284	PPM2	True	peg.2284	PPM2	True	peg.2284	PPM2	peg.2284	peg.2284:1.0	Pentose phosphate pathway
UAGDP	False	None	False	None	None	True	peg.1076	UAGDP	False	None	None	peg.1076	peg.1076:1.0	None
R02699	False	None	False	None	None	True	(peg.1490 or peg.1997 or peg.2000) or -	PACCOAL2	True	peg.1248	PACCOAL2	peg.2000 or peg.1490 or peg.1997 or peg.1248	peg.2000:0.5 , peg.1997:0.5 , peg.1490:0.5 , peg.1248:0.5	Tyrosine metabolism
R01983	True	peg.1896	True	peg.1896 or peg.1896	GUI2	False	None	None	False	None	None	peg.1896	peg.1896:1.0	Pentose and glucuronate interconversions,Metabolic pathways
KAS130iso	False	None	False	None	None	True	peg.1641 and peg.1640 and peg.1639 and peg.1638 and peg.1637 and peg.1636 and peg.1635	KAS130iso	False	None	KAS130iso	peg.1641 or peg.1640 or peg.1636 or peg.1637 or peg.1635 or peg.1638 or peg.1639	peg.1641:1.0 , peg.1640:1.0 , peg.1639:1.0 , peg.1638:1.0 , peg.1637:1.0 , peg.1636:1.0 , peg.1635:1.0	None
R00200	True	peg.1753	True	peg.1753	PYK	False	None	R22	False	-	PYK	peg.1753	peg.1753:1.0	Glycolysis / Gluconeogenesis,Purine metabolism,Pyruvate metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Microbial metabolism in diverse environments,Biosynthesis of antibiotics,Carbon metabolism,Biosynthesis of amino acids
R00568	False	None	False	None	None	False	-	DCTPD2	True	peg.1910	DCTPD2	peg.1910	peg.1910:1.0	Pyrimidine metabolism
R00206	True	peg.1902	False	None	None	True	peg.1902	PPDK	True	peg.1902	PPDK	peg.1902	peg.1902:1.0	Pyruvate metabolism,Carbon fixation in photosynthetic organisms,Carbon fixation pathways in prokaryotes,Metabolic pathways,Microbial metabolism in diverse environments,Carbon metabolism
R00357	True	peg.1700	False	None	None	False	None	None	False	None	None	peg.1700	peg.1700:1.0	Alanine, aspartate and glutamate metabolism,Metabolic pathways
R04470	True	peg.888 or peg.1585	False	None	None	False	None	None	False	None	None	peg.1585 or peg.888	peg.888:1.0 , peg.1585:1.0	Glycerolipid metabolism
R01432	True	peg.1037	True	peg.1037	XYLI1	False	None	None	True	peg.1037	XYLI1	peg.1037	peg.1037:1.0	Pentose and glucuronate interconversions,Metabolic pathways
